"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261142106/0/60/45/12baf406141dc4a5b5884f0f84341859/14/ec38b4e9584485076f2ce20d0dd90e91/261142106.JPG","H1403067","Residential Detached","S","48073 RIVERSIDE ROAD","Boston Bar - Lytton","50","3","9999","0.00","House/Single Family","Hope","011-355-492","V0K 1C0","50.00",,,"$10,000","1.00","$6.25","9/4/2014","House/Single Family","0","N/A","$10,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261246319/0/60/45/7f467cfcab54e4f824472f94eee415fc/15/457d535cc0e208fa73a7f6e2945d2b36/261246319.JPG","F1422452","Residential Detached","S","137 7790 KING GEORGE BOULEVARD","East Newton","1","2","1975","0.00","Manufactured","Surrey","900-572-481","V3W 5Y4","0.00",,,"$16,000","0.95","$20.83","9/9/2014","Manufactured","1","MHP","$16,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260714394/0/60/45/2498fb869bf548546b34a56be816a66f/13/9afbab04dedbc2c3167f6b08fab7e8b6/260714394.JPG","N232750","Land Only","S","LOT 2 PINCHI MINE ROAD","Fort St. James - Rural","245",,,"0.00",,"Fort St. James (Zone 57)","005-034-728","V0J 1P0","0.00","Road Access","Mixed","$18,000","0.72",,"9/10/2014","Mixed",,"RR","$24,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260804448/0/60/45/c5f79a2e053a0e66f7b836459b214be6/13/0baf6a527ffea06639542b90642b5c5b/260804448.JPG","N233588","Land Only","S","LOT 16 MUDDIMAN ROAD","Fort St. James - Rural","201",,,"0.00",,"Fort St. James (Zone 57)","005-123-526","V0J 1P0","0.00","Road Access","House/Single Family","$18,000","0.72",,"9/10/2014","House/Single Family",,"N/A","$24,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261206053/0/60/45/534bc70dfba4d3cd47f07b318656673c/13/9534a62491866b8a3dbbd90dfdb4770b/261206053.JPG","N239236","Land Only","S","LOT 4 E KIRBY ROAD","Quesnel - Rural North","23",,,"0.00",,"Quesnel (Zone 28)","006-461-166","V2J 6X9","272.00","Road Access","House/Single Family","$25,000","0.89",,"9/10/2014","House/Single Family",,"RR2","$28,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261139200/0/60/45/1033e513b84bcb98bb76b80be712192f/13/7e841334a72c9403405aab27417724ff/261139200.JPG","N238307","Land Only","S","LOT 31 NICKEL RIDGE AVENUE","Quesnel - Town","55",,,"0.00",,"Quesnel (Zone 28)","027-127-273","V2J 6P6","0.00","Road Access",,"$26,000","0.88",,"9/9/2014","Other",,"RS1","$29,500"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261236415/0/60/45/323eaab187c807a4510e804393388900/15/d8753ff22b89eb6ed2265eadcc38a49e/261236415.JPG","F1422027","Residential Detached","S","97 8560 156 STREET","Fleetwood Tynehead","4","2","1976","0.00","Manufactured","Surrey","900-572-431","V3S 5K4",,,,"$30,000","0.87","$41.67","9/12/2014","Manufactured","1","MHP","$34,500"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260693182/0/60/45/e52a3ee8ca612d1dd6a2a033d1d3f2d3/13/f95e9d0ccdcef57f1ab342321c886efb/260693182.JPG","N232598","Residential Detached","S","32 1322 DOG CREEK ROAD","Esler/Dog Creek","265","3","1974","0.00","Manufactured","Williams Lake (Zone 27)","800-082-455","V2G 3G9","0.00",,,"$30,000","0.91","$33.67","9/8/2014","Manufactured","1","MHP","$33,000"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261087935/0/60/45/37d0ca821b068b8b75813d7471357824/15/4ee5c603dc19322c04e1d95fdb1c70e9/261087935.JPG","F1416179","Residential Detached","S","27 20071 24TH AVENUE","Brookswood Langley","77","2","1970","0.00","Manufactured","Langley","900-571-648","V2Z 2A5","0.00",,,"$32,000","0.89","$40.51","9/10/2014","Manufactured","1","MHP","$36,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261175789/0/60/45/5b81206988e6d5fb4423f7319d0e0c06/15/01ee4ebadc9e6a6d6223a5d3171d32b9/261175789.JPG","F1419551","Residential Detached","S","33 15820 FRASER HIGHWAY","Fleetwood Tynehead","30","2","1976","0.00","Manufactured","Surrey","900-572-191","V4N 0Y0","0.00",,,"$34,000","0.97","$39.53","9/5/2014","Manufactured","1","MHP","$34,900"
