"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260835893/0/60/45/f2d4531439bfd4562fa746e4b1d7a581/14/ad4a30137e7d8712a1fb28eff7425e77/260835893.JPG","H1400931","Residential Detached","S","539 CORBETT STREET","Hope Center","31","2","9999","7,200.00","House/Single Family","Hope","010-094-890","V0X 1L4","60.00",,,"$102,500","0.86","$202.97","4/10/2014","House/Single Family","1","I-2","$119,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260829243/0/60/45/bc1df0416dde189f20bdf5336effd1fd/13/5432022f175acbd566a725f563d82765/260829243.JPG","N233860","Residential Attached","S","201 3644 ARNETT AVENUE","Pinecone","29","2","1980","0.00","Apartment/Condo","PG City West (Zone 71)","023-283-955","V2N 4J5",,,,"$103,000","0.98","$119.21","4/5/2014","Apartment/Condo","1","RM3","$105,500"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260660086/0/60/45/5381a6ee9aa788fffb7d381e01655485/13/e10ce657e1dabaa5233ccc7f3585a81f/260660086.JPG","N232312","Residential Detached","S","516 BABINE DRIVE","Mackenzie -Town","135","4","1976","7,200.00","House/Single Family","Mackenzie (Zone 69)","004-340-906","V0J 2C0","0.00",,,"$106,000","0.93","$62.87","4/6/2014","House/Single Family","2","R1","$114,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260705520/0/60/45/1a16786abd6ce54713fbcf1ee5ad67b4/13/f325a623311a3ff45487ebc3f98f79f0/260705520.JPG","N232680","Residential Detached","S","1040 W 2ND AVENUE","Prince Rupert - City","105","2","1959","2,620.00","House/Single Family","Prince Rupert (Zone 52)","014-786-338","V8J 1J1","52.00",,,"$109,000","0.95","$105.83","4/3/2014","House/Single Family","1","R-2","$114,900"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260879997/0/60/45/03415efce7e33801dd39f8e875874715/13/e410be08d1bd1c434635c0a58ec8bce0/260879997.JPG","N234529","Residential Detached","S","6445 LYNX ROAD","Forest Grove","15","3","9999","0.00","House/Single Family","100 Mile House (Zone 10)","005-232-503","V0K 1M0","0.00",,,"$112,000","0.94","$67.31","4/10/2014","House/Single Family","1","RR2","$119,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260688230/0/60/45/b7318f1784cfaac7651ef3d52b0caa5d/13/68542b0c375d36a019fbcee50311d32e/260688230.JPG","N232534","Residential Detached","S","502 CENTENNIAL DRIVE","Mackenzie -Town","119","4","1971","9,100.00","House/Single Family","Mackenzie (Zone 69)","010-600-591","V0J 2C0","70.00",,,"$114,000","0.88","$63.65","4/10/2014","House/Single Family","2","R1","$129,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260576528/0/60/45/8516f1b4cdf875148cb41a9224e93d12/13/482eebe19d1345fb6cba06d60534fb1a/260576528.JPG","N231470","Residential Detached","S","3180 MOUNTAIN VIEW ROAD","McBride - Town","183","2","9999","0.00","House with Acreage","Robson Valley (Zone 81)","012-928-119","V0J 2E0","0.00",,,"$115,000","0.97","$107.48","4/4/2014","House with Acreage","1","R2","$119,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260875246/0/60/45/bdfed099d423d98ea6a267a3006a84dc/13/810b75ded40db195b027ddb5f40932f0/260875246.JPG","N234467","Residential Detached","S","14355 DOYLE ROAD","Buckhorn","5","3","1972","0.00","Manufactured with Land","PG Rural South (Zone 78)","023-645-661","V2N 6B3","0.00",,,"$120,000","0.96","$100.00","4/3/2014","Manufactured with Land","1","SH","$124,500"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260890909/0/60/45/ed90307c1a4634e01f3b3076401cce88/13/45e9038ef94fbcd99d28ec7fc73be7ef/260890909.JPG","N234659","Residential Detached","S","900 E 10TH AVENUE","Prince Rupert - City","4","2","9999","2,500.00","House/Single Family","Prince Rupert (Zone 52)","014-471-086","V8J 2T5","25.00",,,"$120,000","0.93","$80.86","4/10/2014","House/Single Family","1","R2","$129,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260596787/0/60/45/d2edf9f735f30dc2a47ec41a44a886b1/13/dee7e8ebc4341e512b919e0ed181506c/260596787.JPG","N231650","Residential Detached","S","4992 QUESNEL-HIXON ROAD","Quesnel - Rural North","174","3","9999","0.00","House with Acreage","Quesnel (Zone 28)","015-102-866","V2J 6Y7","0.00",,,"$120,000","0.92","$125.00","4/7/2014","House with Acreage","1","RR1","$130,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260709987/0/60/45/ca78d1e7fae72f6731d27ac044a15e81/14/838d6735a74775e0e3292474f5130e50/260709987.JPG","H1400046","Residential Attached","S","260 7610 EVANS ROAD","Sardis West Vedder Rd","95","2","1992","0.00","Townhouse","Sardis","700-006-578","V2R 2Z5","0.00",,,"$122,000","0.96","$116.08","4/7/2014","Townhouse","2","R5","$127,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260868152/0/60/45/c9fa8e6df41a6c6cc0b4a1195936ec32/13/464b629664e7d72b39be350093957cc0/260868152.JPG","N234360","Residential Detached","S","6067 NORMAN ROAD","Horse Lake","12","3","9999","40,946.40","Manufactured with Land","100 Mile House (Zone 10)","007-773-331","V0K 2E3","100.00",,,"$122,000","0.94","$67.93","4/7/2014","Manufactured with Land","2","R1","$129,900"
