"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260108299/0/60/45/6a8f0f0522a04fd3289d4d11eecacc3a/13/773d886eeabae5ba4d5bf31abee34bd6/260108299.JPG","N225260","Land Only","S","91 MORRISON STREET","Granisle","449",,,"8,400.00",,"Burns Lake (Zone 55)","008-567-638","V0J 1W0","0.00","Road Access","House/Single Family","$5,500","0.80","$0.65","5/28/2014","House/Single Family",,"R-1","$6,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260933178/0/60/45/fd206fc6aa02b92ea5058239fabdc47b/15/602584522cc11731cc5105ce2a32a8f0/260933178.JPG","F1410024","Residential Detached","S","131 7790 KING GEORGE BOULEVARD","East Newton","34","2","1975","0.00","Manufactured","Surrey","900-570-899","V3W 5Y4","0.00",,,"$10,000","1.00","$13.02","5/26/2014","Manufactured","1","MHP","$10,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260989275/0/60/45/3abe0ff21bb11d4992129d25ff65e8fc/16/dca823c8391a3cea25fbe54bb4c45f78/260989275.JPG","F1412245","Residential Detached","S","56 1840 160 STREET","King George Corridor","9","2","1972","0.00","Manufactured","South Surrey White Rock","900-571-128","V4A 4X4",,,,"$23,000","0.78","$31.94","5/23/2014","Manufactured","1","MHP","$29,500"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260802866/0/60/45/a3b65f836ddee21b38d8f7af862ee02c/15/a8e5e236430178856f156c8ec2cf8048/260802866.JPG","F1404636","Residential Detached","S","20 43201 LOUGHEED HIGHWAY","Dewdney Deroche","96","3","9999","0.00","Manufactured","Mission","900-570-241","V2V 1G0","0.00",,,"$34,000","0.85","$36.80","5/27/2014","Manufactured","2","MOB","$39,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260769609/0/60/45/378818670fa80259f957b0a1c802ad8d/16/acb6bcae05fa53ba80b76f4b9aeb3623/260769609.JPG","V1046420","Residential Detached","S","58 201 CAYER STREET","Maillardville","106","2","1979","0.00","Manufactured","Coquitlam","800-060-007","V3K 5A8",,,,"$35,000","0.85","$48.48","5/22/2014","Manufactured","1","MHP","$41,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259872990/0/60/45/202f777740dfe59c16d7ca644976ed49/13/31ab0bbde0730339e951dbc07c916967/259872990.JPG","N223264","Land Only","S","1084 JUNIPER STREET","Valemount - Town","578",,,"20,909.00",,"Robson Valley (Zone 81)","028-023-943","V0E 2Z0","0.00","Road Access","House/Single Family","$42,000","0.94","$2.01","5/26/2014","House/Single Family",,"R1","$44,900"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260352562/0/60/45/bf2b997d3a0131b60a48d3aed00e6461/13/782d6eb9636388a0dd6f313c9d922e98/260352562.JPG","N228685","Land Only","S","6300 COOPER ROAD","Deka/Sulphurous/Hathaway Lakes","339",,,"0.00",,"100 Mile House (Zone 10)","007-337-761","V0K 1T0","140.00","Road Access","House/Single Family","$44,000","0.88",,"5/25/2014","House/Single Family",,"R1","$49,900"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","H1303884","Land Only","S","PLC A HARRISON RIVER","Mt Woodside","227",,,"0.00",,"Harrison Mills / Mt Woodside","013-161-326","V0M 1A0","0.00","No Access","Recreational","$50,000","0.67",,"5/22/2014","Recreational",,"MR","$75,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260952497/0/60/45/617ec07c2cece5437abf676b2f32fab6/13/c5b5ca95decc55bf098549cfc1c0d9ce/260952497.JPG","N235492","Residential Detached","S","1427 LAVINGTON ROAD","Bouchie Lake","26","3","9999","0.00","House with Acreage","Quesnel (Zone 28)","023-765-097","V2J 3H9","0.00",,,"$55,000","0.85","$26.19","5/28/2014","House with Acreage","0","RR1","$65,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260415058/0/60/45/ea9a20c950aada629acb96ec05fecf91/15/e4e60be992b95ff52f0459f71c846291/260415058.JPG","H1302900","Residential Attached","S","314 45749 SPADINA AVENUE","Chilliwack W Young-Well","312","1","1980","0.00","Apartment/Condo","Chilliwack","016-033-418","V2P 1T5",,,,"$55,000","0.94","$96.49","5/24/2014","Apartment/Condo","1","R5","$58,400"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260737473/0/60/45/29afe6a38b995be0c9f0bc970af8d9b6/13/99a980ca130e18f89fefc5c32b0ab4cd/260737473.JPG","N232952","Residential Detached","S","5557 103 MILE LAKE ROAD","103 Mile House","124","2","1975","0.00","Manufactured with Land","100 Mile House (Zone 10)","007-662-033","V0K 2E1","0.00",,,"$59,000","1.00","$53.83","5/24/2014","Manufactured with Land","1","R1-1","$59,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/258309521/0/60/45/6fcee513c8de998d4834c56b9b296c23/13/804b6ce260c0565025d675d2d4641955/258309521.JPG","N206119","Land Only","S","LOT 3 HIGH COUNTRY ROAD","Bridge Lake/Sheridan Lake","1274",,,"0.00",,"100 Mile House (Zone 10)","023-271-256","V0K 1E0","0.00","Road Access",,"$59,000","0.86",,"5/28/2014","Other",,"RR-1","$69,000"
