"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261255506/0/60/45/3f5ed77bf1e88a7d174b9cf8aabb9103/13/ba125d60553a8f8156bbfaf26ea64bf3/261255506.JPG","N239798","Residential Detached","S","T 3508 PIERREROY ROAD","Fraserview","3","1","2007","0.00","Manufactured","PG City West (Zone 71)","800-088-876","V2N 2S3","0.00",,,"$64,000","0.92","$67.94","9/18/2014","Manufactured","1","MHP","$69,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261269414/0/60/45/cd2b4a0a0fdde5ab3059f5cc9796eddf/15/c2a4777c0d14e035bb2a3f76e2aa0e75/261269414.JPG","F1423337","Residential Detached","S","236 27111 0 AVENUE","Otter District","5","2","1983","0.00","Manufactured","Langley","900-572-566","V4W 3W5",,,,"$66,000","0.99","$71.43","9/24/2014","Manufactured","1","MHP","$66,600"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261270263/0/60/45/14da7867dd0cb059dc17c8d9951572a2/13/12d68bab085368d4c5a4ebe10ef2694b/261270263.JPG","N239972","Residential Detached","S","5319 43RD STREET","Fort Nelson -Town","2","4","1981","0.00","Manufactured with Land","Fort Nelson (Zone 64)","010-657-410","V0C 1R0","75.00",,,"$70,000","1.00","$55.91","9/24/2014","Manufactured with Land","1","RS3","$69,800"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261121323/0/60/45/f05f9f2fd5520201a351171d3ce06f3d/15/a3428661dad5025cd2aab406af2b6e41/261121323.JPG","F1417532","Residential Detached","S","58 7790 KING GEORGE BOULEVARD","Bear Creek Green Timbers","80","3","1975","0.00","Manufactured","Surrey","900-571-816","V3W 5Y4",,,,"$71,000","0.90","$56.35","9/21/2014","Manufactured","2","MHP","$78,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261237565/0/60/45/06b806b80f15eff56c8de9455c2dcf6c/15/ef0943694eef2378dd6a4ff540c7b3be/261237565.JPG","F1422068","Residential Detached","S","55 1840 160TH STREET","King George Corridor","13","2","1975","0.00","Manufactured with Land","South Surrey White Rock","900-553-607","V4A 4X4","0.00",,,"$75,000","0.95","$59.43","9/21/2014","Manufactured with Land","2","MHP","$79,000"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261267976/0/60/45/e3b01a901c4c100e571959826b7f4f70/13/f321df1ad7e0414718ef18ea2132ca09/261267976.JPG","N239952","Land Only","S","LOT 2 COPPER RIVER ROAD","Terrace - Rural East/Cedarvale","1",,,"0.00",,"Terrace (Zone 88)","024-247-502","V8G 0A5","0.00","Road Access","House/Single Family","$79,000","0.99",,"9/21/2014","House/Single Family",,"R1","$79,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260671589/0/60/45/1b49aa8a2f32cf2a6a67082b9ae76570/13/f2d444c257a6edeb4af720ae89cf341b/260671589.JPG","N232405","Land Only","S","GOAT RIVER","McBride - Rural West","297",,,,,"Robson Valley (Zone 81)","010-054-456","V0J 0C3",,"Mixed","House/Single Family","$80,000","0.76",,"9/22/2014","House/Single Family",,"RU5","$105,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261153738/0/60/45/0809866d8fd25a6b0b4b195a7bb93703/13/09f2f4431bf8fb2919c30b14fb77b112/261153738.JPG","N238476","Residential Detached","S","5224 44TH STREET","Fort Nelson -Town","52","3","1970","10,500.00","House/Single Family","Fort Nelson (Zone 64)","011-379-308","V0C 1R0","70.00",,,"$81,000","0.98","$57.86","9/18/2014","House/Single Family","1","R2","$82,300"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261192604/0/60/45/a2f17f468a12f5034ca19a9270da5dd8/16/14cb34b1dad6b7d0162c5229bd6a77fa/261192604.JPG","V1080540","Residential Attached","S","306 611 BLACKFORD STREET","Uptown NW","36","1","1964","0.00","Apartment/Condo","New Westminster","027-770-061","V3M 1R7",,,,"$85,000","0.90","$140.50","9/19/2014","Apartment/Condo","1","STRATA","$94,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261169043/0/60/45/a4ce12358b7d3f9aed7ee6b6acb6c01f/14/c42875273ed160da17c5a0fec5ad6537/261169043.JPG","H1403266","Residential Detached","S","35 6035 VEDDER ROAD","Sardis West Vedder Rd","52","3","2003","0.00","Manufactured","Sardis","700-002-904","V2R 1C5","0.00",,,"$86,000","0.96","$81.44","9/22/2014","Manufactured","2","MHP","$89,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261173818/0/60/45/afa38a20cfabfb5713ae16756186337d/13/d6cc3a9532660bb502d24cde3c41fc7b/261173818.JPG","N238776","Residential Detached","S","1473 INGLEDEW STREET","Millar Addition","44","2","9999","6,600.00","House/Single Family","PG City Central (Zone 72)","011-937-041","V2L 1K3","0.00",,,"$92,000","0.93","$102.22","9/18/2014","House/Single Family","1","RS2","$99,500"
