"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260669266/0/60/45/010fb4362023176cd878c433486efb10/13/d37b9d16caa446b4ed37270891317a4e/260669266.JPG","N232382","Land Only","S","HULATT ROAD","Vanderhoof - Rural","127",,,"0.00",,"Vanderhoof And Area (Zone 56)","014-627-868","V0J 3A0","0.00","Allowed Access","House/Single Family","$70,000","0.79",,"4/2/2014","House/Single Family",,"RR1","$89,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260758313/0/60/45/1854e7ff679ccf47a270ebb656955ca9/16/9dbe14dc26139d2bb9f15fd24fc39c89/260758313.JPG","V1045350","Residential Attached","S","209 12096 222ND STREET","West Central","56","2","1972","0.00","Apartment/Condo","Maple Ridge","001-139-045","V2X 5W1",,,,"$74,000","0.93","$87.47","3/27/2014","Apartment/Condo","1","RES","$79,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259398856/0/60/45/c586e159212ddecf803e5951b4a8cc09/13/2ad125618be97168943a253612ca5b7b/259398856.JPG","N217466","Residential Detached","S","6001 BLACK CREEK ROAD","Horsefly","715","4","1972","0.00","Manufactured with Land","Williams Lake (Zone 27)","006-201-083","V0L 1L0","1,243.50",,,"$74,000","0.94","$62.55","3/28/2014","Manufactured with Land","1","RR1","$79,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260619984/0/60/45/9e076c28a0865e4d5a43d7ef8ffc37f3/15/837eee5da09c8552e68cde50d83c5623/260619984.JPG","H1304103","Residential Attached","S","304 45744 SPADINA AVENUE","Chilliwack W Young-Well","150","2","1981","0.00","Apartment/Condo","Chilliwack","005-195-331","V2P 1T6",,,,"$74,900","1.00","$95.41","3/28/2014","Apartment/Condo","1","R5","$74,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260744856/0/60/45/0999a6cf4367cbe3a77b9b09feaf9af6/15/05261741c7d298ff254e62512608ca6f/260744856.JPG","F1401967","Residential Attached","S","103 15020 NORTH BLUFF ROAD","White Rock","59","1","1974","0.00","Apartment/Condo","South Surrey White Rock","900-560-446","V4B 5A4","0.00",,,"$76,000","0.85","$128.38","3/27/2014","Apartment/Condo","1","RM2","$89,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","H1401062","Land Only","S","19797 MARIE STREET","Hope Silver Creek","8",,,"0.00",,"Hope","008-126-631","V0X 1L2","49.00","Road Access","House/Single Family","$80,000","1.00",,"3/28/2014","House/Single Family",,"RS-1","$79,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260820836/0/60/45/7a59b47540f9d964cacdcae6e112c2bc/13/1244a4ec241b03011a33cefcb24c5bd0/260820836.JPG","N233773","Land Only","S","LOT C KALUM LAKE ROAD","Terrace - Northwest/Rosswood","29",,,"0.00",,"Terrace (Zone 88)","027-168-417","V8G 1T2","0.00","Allowed Access","House/Single Family","$85,000","0.95",,"4/1/2014","House/Single Family",,"RR1","$89,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260352056/0/60/45/12d5e8d5a5df7e19c1d644273c96973b/13/5fe9607b0f462492efb6a50a3ab17062/260352056.JPG","N228678","Land Only","S","CRANBROOK HILL ROAD","Cranbrook Hill","280",,,"0.00",,"PG City West (Zone 71)","013-463-357","V2M 7C9","0.00","Road Access","House/Single Family","$87,000","0.89",,"3/27/2014","House/Single Family",,"AF","$97,960"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259866354/0/60/45/de07b0342ac614fc4c45b2a0c10118c6/14/f3b98c0bd799079838f75a035e8e35eb/259866354.JPG","H1204232","Land Only","S","22081 LAKE COUNTRY DRIVE","Hope Kawkawa Lake","522",,,"5,371.00",,"Hope","026-887-380","V0X 1L1","50.86","Road Access","House/Single Family","$87,500","0.95","$16.29","3/28/2014","House/Single Family",,"RS1","$92,500"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260843487/0/60/45/0153fa7dff23852bf7bccee947e96f4a/15/7cdd70877ef529e626c689c1dae7d507/260843487.JPG","F1406239","Residential Attached","S","143B 8635 120TH STREET","Annieville","20","1","1974","0.00","Apartment/Condo","N. Delta","001-088-866","V4C 6R5","0.00",,,"$90,000","0.90","$116.13","4/1/2014","Apartment/Condo","1","RES","$99,900"
