"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260972310/0/60/45/68911344a7d16266ee0ec4e4da2d466c/13/43d2ed42d91736bd2244d9a3f2cd496e/260972310.JPG","N235796","Residential Detached","S","129 5130 NORTH NECHAKO ROAD","Nechako Bench","17","3","9999","0.00","Manufactured","PG City North (Zone 73)","800-085-897","V2K 4W4",,,,"$12,500","1.04","$16.28","5/19/2014","Manufactured","1","MHP","$12,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260958059/0/60/45/e703731330cac59b3658523bfce35fc8/13/0f546a2f6405d3210380db153dd7a0da/260958059.JPG","N235560","Residential Detached","S","13 5378 PARK DRIVE","103 Mile House","20","2","1982","0.00","Manufactured","100 Mile House (Zone 10)","800-085-766","V0K 2E1","0.00",,,"$20,000","0.95","$21.65","5/21/2014","Manufactured","1","MHP","$21,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260989275/0/60/45/3abe0ff21bb11d4992129d25ff65e8fc/16/dca823c8391a3cea25fbe54bb4c45f78/260989275.JPG","F1412245","Residential Detached","S","56 1840 160 STREET","King George Corridor","9","2","1972","0.00","Manufactured","South Surrey White Rock","900-571-128","V4A 4X4",,,,"$23,000","0.78","$31.94","5/23/2014","Manufactured","1","MHP","$29,500"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260701244/0/60/45/3dd20d659067a6500e3803827e7682f0/13/ef99973632de551871191297308c33ff/260701244.JPG","N232642","Residential Detached","S","H2 5931 HART HIGHWAY","Hart Highway","156","2","1983","0.00","Manufactured","PG City North (Zone 73)","800-082-522","V2K 3A3",,,,"$31,000","0.88","$26.05","5/18/2014","Manufactured","2","RS5","$35,298"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260975539/0/60/45/3a125a315dbc8305dde420a0c8e927e4/14/b1c985367d64bc5e12ba98a947cc74ae/260975539.JPG","H1401986","Residential Detached","S","79 45640 WATSON ROAD","Vedder S Watson-Promontory","12","2","1979","0.00","Manufactured","Sardis","700-000-259","V2R 3P8","0.00",,,"$32,000","0.91","$33.33","5/19/2014","Manufactured","1","RMH","$35,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260769609/0/60/45/378818670fa80259f957b0a1c802ad8d/16/acb6bcae05fa53ba80b76f4b9aeb3623/260769609.JPG","V1046420","Residential Detached","S","58 201 CAYER STREET","Maillardville","106","2","1979","0.00","Manufactured","Coquitlam","800-060-007","V3K 5A8",,,,"$35,000","0.85","$48.48","5/22/2014","Manufactured","1","MHP","$41,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260965106/0/60/45/68ecd0e3a83ef3815d4ddedec40813d9/15/32dc46da62b4c5e665b267d3dba5c758/260965106.JPG","F1411333","Residential Detached","S","41 9080 198TH STREET","Walnut Grove","17","2","1975","0.00","Manufactured","Langley","900-571-024","V1M 3A8","0.00",,,"$41,000","0.89","$44.37","5/21/2014","Manufactured","2","MHP","$45,900"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260831559/0/60/45/befdd40a2f8a4a2a73a412aec1b8760d/13/777fc59b1b7df93b673f78a5fbcb8390/260831559.JPG","N233901","Residential Detached","S","565 GROVE STREET","Fort St. James - Town","72","2","1982","0.00","Manufactured with Land","Fort St. James (Zone 57)","010-056-343","V0J 1P0","0.00",,,"$46,500","0.79","$44.41","5/16/2014","Manufactured with Land","2","R4","$59,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260866291/0/60/45/8b14f6c064fd0993e0c718da065c076d/13/0cc19f761609b7d6d8a0c8135a8b8ef2/260866291.JPG","N234333","Residential Detached","S","332 E 7TH AVENUE","Prince Rupert - City","55","3","9999","5,000.00","House/Single Family","Prince Rupert (Zone 52)","014-536-781","V8J 2H8","50.00",,,"$50,000","0.51","$29.85","5/19/2014","House/Single Family","1","R2","$98,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","H1303884","Land Only","S","PLC A HARRISON RIVER","Mt Woodside","227",,,"0.00",,"Harrison Mills / Mt Woodside","013-161-326","V0M 1A0","0.00","No Access","Recreational","$50,000","0.67",,"5/22/2014","Recreational",,"MR","$75,000"
