"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260674555/0/60/45/e78869adb879f33e0f94c1d4a675d5d1/13/4f75db4fa37fb26bdb9f78708aa12da1/260674555.JPG","N232419","Residential Attached","S","51 605 CARSON DRIVE","Williams Lake - City","227","3","1977","0.00","Townhouse","Williams Lake (Zone 27)","027-059-006","V2G 1T1",,,,"$55,000","1.00","$54.73","7/5/2014","Townhouse","2","R3","$55,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260470586/0/60/45/9fc07a2944868583f76dbde0a4f29351/13/64fe8c64653471ac8d69e9a779fc1263/260470586.JPG","N230236","Residential Detached","S","7634 SIMON ROAD","Deka/Sulphurous/Hathaway Lakes","330","2","9999","0.00","Recreational","100 Mile House (Zone 10)","007-337-850","V0K 1X3","0.00",,,"$67,000","0.89","$186.11","7/8/2014","Recreational","0","R1","$74,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260940079/0/60/45/c091f29d8f5c33f8b36a26bde335cae4/13/3b8e4fcae66c54bebffd1807ba187950/260940079.JPG","N235303","Residential Attached","S","43 11 SELWYN DRIVE","Mackenzie -Town","74","3","1967","0.00","Townhouse","Mackenzie (Zone 69)","023-297-735","V0J 2C0",,,,"$68,000","0.97","$50.71","7/8/2014","Townhouse","2","RM2","$69,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260650950/0/60/45/653a4d78868c88310c3d7aa32a1f21be/13/94a71eaaa049618639e5a7548d55553b/260650950.JPG","N232172","Land Only","S","4756 PONDEROSA ROAD","Haldi","233",,,"0.00",,"PG City South (Zone 74)","011-548-312","V2N 6J6","0.00","Allowed Access","House/Single Family","$70,000","0.90",,"7/9/2014","House/Single Family",,"AR2","$77,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260941938/0/60/45/6681ebcd8bc98044ec2d912722199a1a/13/e21b9d90aa85f04676c9c2eac41b1731/260941938.JPG","N235323","Residential Detached","S","6963 ADAM DRIVE","Emerald","78","3","1973","0.00","Manufactured with Land","PG City North (Zone 73)","010-075-470","V2K 2M9","0.00",,,"$71,500","0.99","$87.62","7/12/2014","Manufactured with Land","1","RS1","$72,500"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261093568/0/60/45/42bacecda68b836445179ffcb17a03fc/13/d58f35752912ebf581e5fbb2da5e2327/261093568.JPG","N237624","Residential Detached","S","1669 MERZ ROAD","Bouchie Lake","11","2","1981","0.00","Manufactured with Land","Quesnel (Zone 28)","008-109-966","V2J 7G5","0.00",,,"$80,000","0.84","$72.46","7/7/2014","Manufactured with Land","1","RR1","$94,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261041227/0/60/45/55407208f122bab46a724618b7141ee6/13/d110b137d36d91a8692d946e6117f050/261041227.JPG","N236877","Residential Detached","S","43 7100 ALDEEN ROAD","Lafreniere","31","3","2006","0.00","Manufactured","PG City South (Zone 74)","800-086-714","V2N 5R5","1.00",,,"$80,000","0.89","$84.03","7/5/2014","Manufactured","2","MHP","$89,800"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260993399/0/60/45/8bd94e989ea308f3917b0c4e4c828935/16/62df9a9bafe4718419d8dec5ea3758d9/260993399.JPG","F1412424","Residential Detached","S","331 1840 160 STREET","King George Corridor","50","3","1984","0.00","Manufactured","South Surrey White Rock","900-571-155","V4A 4X4","0.00",,,"$82,500","0.92","$73.46","7/5/2014","Manufactured","2","MHP","$89,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260892734/0/60/45/63321ffca3702dda3e3b8a04dec2d5e3/16/cc4dab65f6aebe689acbe840b69b5b58/260892734.JPG","V1056998","Residential Attached","S","305 11671 FRASER STREET","East Central","96","2","1993","0.00","Apartment/Condo","Maple Ridge","018-032-591","V2X 6C4",,,,"$83,500","0.84","$118.44","7/9/2014","Apartment/Condo","1","MF","$99,900"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261109404/0/60/45/df0687d078d6fb7b1cafb6e645857fd5/15/a9da5f0bb1ebcce636023c7023f08d00/261109404.JPG","F1417063","Residential Attached","S","309 32119 OLD YALE ROAD","Abbotsford West","8","2","1982","0.00","Apartment/Condo","Abbotsford","001-937-901","V2T 2C8",,,,"$84,000","0.93","$87.05","7/12/2014","Apartment/Condo","1","RML","$89,900"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260704621/0/60/45/3ffebd3fbfa73305e0fd1455125dee9c/14/5b02629ed22a3a0e271a7c56072c6ccd/260704621.JPG","H1400012","Residential Attached","S","205 46195 CLEVELAND AVENUE","Chilliwack N Yale-Well","189","2","1984","0.00","Apartment/Condo","Chilliwack","001-453-114","V2P 2X5","0.00",,,"$94,500","0.95","$92.47","7/10/2014","Apartment/Condo","1","R5","$100,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260847598/0/60/45/3daef66d00fbc48e7bae3a567ab2e372/13/73af5e089bd454bc5a8660cc14982157/260847598.JPG","N234104","Residential Detached","S","115 3RD AVENUE","Burns Lake - Town","113","2","9999","11,700.00","House/Single Family","Burns Lake (Zone 55)","012-310-573","V0J 1E0","0.00",,,"$97,000","0.98","$57.74","7/5/2014","House/Single Family","1","R-1","$99,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261010832/0/60/45/58bdd00c571197e8d019da7f506814db/15/f0a8e177383807dfef4f66afc73bbdbd/261010832.JPG","F1413074","Residential Detached","S","218 3665 244 STREET","Otter District","46","2","1980","0.00","Manufactured","Langley","900-571-289","V2Z 1N1","0.00",,,"$99,000","1.00","$85.94","7/11/2014","Manufactured","2","MHP","$99,000"
