"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260068602/0/60/45/12ce84722e64ca11c725cef23a376bf6/13/c80507c964422b2c36ebbe7a8ed1a595/260068602.JPG","N224842","Land Only","S","LTS 9- 10 BAYVIEW ROAD","Fraser Lake","451",,,"0.00",,"Vanderhoof And Area (Zone 56)","006-026-796","V0J 3A0","4,269.00","Road Access",,"$54,000","0.98",,"5/12/2014","Other",,"R-4","$55,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260957654/0/60/45/5a1872c219ea10fd1534856ae5c05c9d/15/a628e3218df2c9696eba51a83f1f205e/260957654.JPG","F1411070","Residential Detached","S","8 41711 TAYLOR ROAD","Dewdney Deroche","10","3","1968","0.00","Manufactured","Mission","900-571-002","V0M 1G0","0.00",,,"$55,000","0.92","$39.01","5/12/2014","Manufactured","1","MHP","$59,900"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260342766/0/60/45/9d57945f4110b1ef5d12974db96ec02c/13/34bd1bfd978e1029f0c8667860944719/260342766.JPG","N228510","Residential Detached","S","1180 4TH AVENUE","Valemount - Town","330","2","1974","0.00","Manufactured with Land","Robson Valley (Zone 81)","011-736-178","V0E 2Z0","1,008.00",,,"$58,000","0.98","$57.54","5/13/2014","Manufactured with Land","0","R3","$59,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260982202/0/60/45/3d37e8a9c97c927894c6f41e11a5963f/13/091b3598b974330aea9a913019dae93e/260982202.JPG","N235937","Residential Detached","S","5131 9TH AVENUE","Hazelton","8","2","1981","7,920.00","Manufactured with Land","Smithers And Area (Zone 54)","023-367-458","V0J 1J0","66.00",,,"$60,000","0.86","$64.94","5/17/2014","Manufactured with Land","2","R-3","$69,500"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/258994218/0/60/45/6dae2920cddb2f126b67f9a598528080/13/64b6fd4ea4308cf3a0d9268e1abc5b1a/258994218.JPG","N213503","Residential Detached","S","490 HARTLEY STREET","Quesnel - Town","970","2","9999","0.00","House/Single Family","Quesnel (Zone 28)","004-431-936","V2J 1W6","33.00",,,"$63,000","0.97","$87.02","5/12/2014","House/Single Family","1","RS2","$64,999"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260967761/0/60/45/9c2d535d429b2cd312b757a42c7d6990/13/186af367ea9e6c96001480609019f702/260967761.JPG","N235699","Residential Detached","S","99 HAYS VALE DRIVE","Prince Rupert - City","6","3","1979","4,703.00","Manufactured","Prince Rupert (Zone 52)","013-275-712","V8J 3Z1",,,,"$65,000","0.93","$62.26","5/13/2014","Manufactured","1","RMH","$69,900"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260755314/0/60/45/b3c277bcc6876964b795eabc19c9532a/13/6be142f5670eb79327461d21670ab694/260755314.JPG","N233110","Residential Attached","S","14 11 SELWYN DRIVE","Mackenzie -Town","105","3","1967","0.00","Townhouse","Mackenzie (Zone 69)","023-297-441","V0J 2C0","0.00",,,"$66,400","0.96","$46.79","5/14/2014","Townhouse","2","RM2","$68,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260908091/0/60/45/1a4a1c7769bee80542349631f4b14f80/14/b1b259efa2d65d963c60bee477362096/260908091.JPG","H1401460","Residential Attached","S","202 9175 MARY STREET","Chilliwack W Young-Well","33","2","1975","0.00","Apartment/Condo","Chilliwack","001-494-015","V2P 4H7","0.00",,,"$70,000","0.94","$85.05","5/14/2014","Apartment/Condo","1","R5","$74,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260919714/0/60/45/9cc39e283a8d03444d4731a485f7b7d6/15/0d24504e4f8df8964317de34565b6953/260919714.JPG","F1409520","Residential Detached","S","36 3300 HORN STREET","Central Abbotsford","28","3","1979","0.00","Manufactured","Abbotsford","900-560-332","V2S 7Y4","0.00",,,"$72,500","0.91","$65.32","5/14/2014","Manufactured","1","MHP","$79,500"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260889906/0/60/45/91ff0105cea79f226603b011a2e05528/15/db311168fdaf231e91decc20471d16bf/260889906.JPG","F1408202","Residential Attached","S","314 11816 88 AVENUE","Annieville","39","0","1973","0.00","Apartment/Condo","N. Delta","001-074-148","V4C 3C5","0.00",,,"$73,000","0.86","$162.22","5/13/2014","Apartment/Condo","1","RM7","$84,880"
