"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260948771/0/60/45/db6ee02facde63d8416de094c73af86d/16/7410bd1e27e3c2a641147a724716ecd9/260948771.JPG","V1061710","Residential Attached","S","106 10033 RIVER DRIVE","Bridgeport RI","88","1","2014","0.00","Apartment/Condo","Richmond","028-792-319","V6X 1Z3",,,,"$272,000","0.95","$440.84","7/28/2014","Apartment/Condo","1","CONDO","$287,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260961134/0/60/45/9fa08932fd722638184a834ae2571b38/16/9d7ec0f0978a9ed6768b3ad7c9f11c04/260961134.JPG","V1062741","Residential Attached","S","212 2477 KELLY AVENUE","Central Pt Coquitlam","78","2","2008","0.00","Apartment/Condo","Port Coquitlam","027-623-289","V3C 0B3",,,,"$272,000","0.99","$272.00","7/23/2014","Apartment/Condo","2","STRATA","$274,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260811753/0/60/45/5e26b0000a688c5e5a83fe30b04aa641/15/e5552ae3d5300375088784f4689a172a/260811753.JPG","F1404961","Residential Attached","S","302 1331 FOSTER STREET","White Rock","147","2","1975","0.00","Apartment/Condo","South Surrey White Rock","001-219-600","V4B 3X5",,,,"$272,000","0.98","$213.33","7/26/2014","Apartment/Condo","2","RS1","$279,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261147910/0/60/45/b34887d0ec39ddfb8b93851becb27f54/16/7be548d94830814b33545cfcbbc60ba5/261147910.JPG","V1077322","Residential Attached","S","1412 1327 E KEITH ROAD","Lynnmour","13","1","1992","0.00","Apartment/Condo","North Vancouver","017-842-433","V7J 3T5",,,,"$273,000","1.02","$381.28","7/29/2014","Apartment/Condo","1","MULTI","$268,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260867012/0/60/45/94e2895f7547a47f4c2767134f3e74ab/15/aaf0288b38c36b116f88fba8bddc43f6/260867012.JPG","F1407222","Residential Attached","S","12 7250 144 STREET","East Newton","121","3","2000","0.00","Townhouse","Surrey","024-611-514","V3W 1L7","0.00",,,"$273,000","0.96","$182.98","7/23/2014","Townhouse","3","MF","$284,900"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261138759/0/60/45/e1366999fd4ad360d84985dfe184eb6d/13/d7646afec11413ada3d7462ba69bd992/261138759.JPG","N238294","Residential Detached","S","6482 BERGER CRESCENT","Hart Highlands","6","4","1992","0.00","House/Single Family","PG City North (Zone 73)","006-336-388","V2K 4S9","0.00",,,"$273,000","1.00","$107.48","7/24/2014","House/Single Family","2","RS2","$273,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261113557/0/60/45/c2d0635a7fe5dd1b9c029bdeac0d78b7/15/0bc754f7a7b678a521944aecd6a00e5c/261113557.JPG","F1417234","Residential Attached","S","1 7127 124TH STREET","West Newton","18","2","1995","0.00","Townhouse","Surrey","023-048-956","V3W 3W9",,,,"$274,000","0.98","$260.95","7/27/2014","Townhouse","2","RM15","$279,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260800481/0/60/45/75abc1d98c5d8c0d3f5576f697eab68e/13/f29cf2c8ca7bfbbf4442da67481ebe32/260800481.JPG","N233553","Residential Detached","S","3342 PEDERSEN STREET","Thornhill","152","3","1988","0.00","House/Single Family","Terrace (Zone 88)","010-621-016","V8G 3Z9","150.00",,,"$275,000","0.92","$123.87","7/23/2014","House/Single Family","2","RU2","$299,900"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261133390/0/60/45/1f5f149ea90e600f26b4cc8c5d6cd72a/14/05776b3bdee53aaf16a3da8b93753ed3/261133390.JPG","H1403024","Residential Detached","S","84 7600 CHILLIWACK RIVER ROAD","Sardis East Vedder Rd","10","2","2009","0.00","House/Single Family","Sardis","700-006-817","V2R 4G5",,,,"$276,000","0.99","$190.61","7/24/2014","House/Single Family","2","R3SV","$277,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261008947/0/60/45/6a16f20de6dc76b7675946b26d1dfbf8/13/51a1c138d2bd6b0fab614db75e7152b3/261008947.JPG","N236314","Residential Detached","S","1228 E 7TH AVENUE","Prince Rupert - City","63","4","1989","5,000.00","House/Single Family","Prince Rupert (Zone 52)","005-045-461","V8J 4N2","50.00",,,"$277,500","0.88","$120.29","7/24/2014","House/Single Family","3","B2","$315,000"
