"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260721507/0/60/45/a4027a3824d29f37a82c817ad0537839/15/0c70ed465a384977da1efb79e9e8dbfa/260721507.JPG","F1400912","Land Only","S","199 14600 MORRIS VALLEY ROAD","Lake Errock","39",,,"1,650.00",,"Mission","023-087-781","V0M 1A1","33.00","Road Access","Recreational","$45,000","0.99","$27.27","2/22/2014","Recreational",,"REC","$45,500"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260133215/0/60/45/1e2c22c779a4791158f0364279e84cbe/13/7c70426b3e676d20abfc4d8746358c1f/260133215.JPG","N225550","Land Only","S","210 W 9TH AVENUE","Prince Rupert - City","364",,,"5,000.00",,"Prince Rupert (Zone 52)","014-589-257","V8J 2S7","50.00","Road Access",,"$45,000","0.92","$9.00","2/27/2014","Other",,"R2","$49,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260680129/0/60/45/16baf88752ff7c7c70238d6beb5e5762/13/e277ae92d486cfda43b301a431ae8576/260680129.JPG","N232456","Land Only","S","PR LOT E FIR STREET","Telkwa","78",,,"46,173.00",,"Smithers And Area (Zone 54)","800-082-245","V0J 2X0","0.00","Road Access","House/Single Family","$45,500","1.00","$0.99","2/20/2014","House/Single Family",,"R4","$45,500"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260355011/0/60/45/a9628fb80d1d7c6fc8d348c27a8f41a5/15/0a9a51353f81066382519bb316404200/260355011.JPG","F1315039","Residential Detached","S","47 43201 LOUGHEED HIGHWAY","Dewdney Deroche","253","4","1977","0.00","Manufactured","Mission","900-567-728","V0M 1G0","0.00",,,"$55,000","0.93","$31.34","2/27/2014","Manufactured","1","MHP","$58,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260784659/0/60/45/81309d74ab1973b855d6431de7e86e15/16/50582636635927af149ca2b4457f6e5b/260784659.JPG","V1047710","Residential Attached","S","207D 2036 LONDON LANE","Whistler Creek","16","1","2001","0.00","Recreational","Whistler","800-083-762","V0N 1B2",,,,"$56,000","0.95","$76.50","3/1/2014","Recreational","1","CC2","$59,000"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260510383/0/60/45/6f08ea4527a2e1df242a130362a2efc9/13/1d59d7b4a9dd921e42963c6b0c8e058c/260510383.JPG","N230707","Land Only","S","LOT 69 PIERSON ROAD","Thornhill","178",,,"0.00",,"Terrace (Zone 88)","010-703-870","V8G 0E8","160.00","Road Access","House/Single Family","$60,000","1.00",,"2/24/2014","House/Single Family",,"R1","$60,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260776170/0/60/45/47d6af05a96cf42d43a472a1e32a8bfd/13/37ed98e385b4d09257e2c4ee665e3329/260776170.JPG","N233295","Residential Detached","S","64 4430 16 HIGHWAY","Smithers - Town","13","3","1980","0.00","Manufactured","Smithers And Area (Zone 54)","800-083-665","V0J 2N0","0.00",,,"$61,000","0.90","$67.03","2/20/2014","Manufactured","1","R-4","$67,500"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1007996","Residential Attached","S","322 D 2036 LONDON LANE","Whistler Creek","292","2","2001","0.00","Apartment/Condo","Whistler","024-967-742","V0N 1B2",,,,"$64,000","0.92","$71.59","2/25/2014","Apartment/Condo","2","CC2","$69,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260767108/0/60/45/759dbd611291bf8282ae4fe5aa57e1ce/15/7ca397ae7db14c0b97360cda142ab3ab/260767108.JPG","F1403014","Residential Detached","S","80 7790 KING GEORGE BOULEVARD","East Newton","19","3","1976","0.00","Manufactured","Surrey","900-569-992","V3W 5Y4","0.00",,,"$65,000","0.96","$48.87","2/22/2014","Manufactured","2","MHP","$67,500"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260668848/0/60/45/b6052f4c2ddca4a8bac635eebed33c06/13/d1fdcd02ac44c78abd1d177080ca0a89/260668848.JPG","N232375","Land Only","S","SHELLEY ROAD","Shelley","91",,,"0.00",,"PG Rural East (Zone 80)","014-190-222","V2K 1S5","0.00","No Access","House/Single Family","$70,000","0.79",,"2/21/2014","House/Single Family",,"RU3","$88,500"
