"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261289072/0/60/45/5655580b07c73ab6530947cd26744a9e/15/001dbaaf83a399c0d9406641a4a5fc97/261289072.JPG","F1424043","Residential Detached","S","14942 KEW DRIVE","Bolivar Heights","9","4","1960","8,705.00","House/Single Family","North Surrey","010-389-288","V3R 4Y2","72.00",,,"$460,000","0.99","$294.12","10/10/2014","House/Single Family","2","RF","$464,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261103937/0/60/45/452d6e8579fde919fe45a49ae3949124/16/79918a9590288dfb860737dc688fe261/261103937.JPG","V1073919","Residential Attached","S","304 1288 W GEORGIA STREET","West End VW","97","2","1998","0.00","Apartment/Condo","Vancouver West","024-029-777","V6E 4R3",,,,"$460,000","0.96","$571.43","10/7/2014","Apartment/Condo","1","CD-1","$478,800"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261027873/0/60/45/a462dcab8c66fac5c89596b40da251f6/16/6afb0d01dc13adbd2c025048409ec419/261027873.JPG","V1068101","Residential Detached","S","11011 KINGSTON STREET","Southwest Maple Ridge","129","5","1991","0.00","House/Single Family","Maple Ridge","001-024-043","V2X 9P9","0.00",,,"$460,000","0.98","$197.85","10/9/2014","House/Single Family","3","SFD","$468,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261201958/0/60/45/29a06b8d87e336e2ed46babbcf04ac4f/16/5d88c10946b63978d3738132842aed2a/261201958.JPG","V1081544","Residential Attached","S","1101 1555 EASTERN AVENUE","Central Lonsdale","56","2","1991","0.00","Apartment/Condo","North Vancouver","017-217-342","V7L 3G2",,,,"$460,000","0.96","$478.67","10/13/2014","Apartment/Condo","2","MF","$479,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261299499/0/60/45/0066012edd60131b093816af5cf3185a/16/930f792055fa2c40a39533c754f61e3c/261299499.JPG","V1088885","Residential Attached","S","16 8111 SAUNDERS ROAD","Saunders","5","3","1974","0.00","Townhouse","Richmond","001-247-034","V7A 4L9",,,,"$460,000","0.98","$285.18","10/8/2014","Townhouse","3","RTL1","$469,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261291030/0/60/45/e90519de6d2c39c7bd354616b60b01d8/16/485854c434ce82f416649f84e9781476/261291030.JPG","V1088151","Residential Attached","S","506 1750 ESQUIMALT AVENUE","Ambleside","3","2","1964","0.00","Apartment/Condo","West Vancouver","003-295-753","V7V 1R8",,,,"$460,000","0.97","$425.53","10/5/2014","Apartment/Condo","2","RM2","$475,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261220315/0/60/45/290fcfc8999a22099116e136a05ba20c/16/9d7f587013cde9cf7a54b88bce4e0ae0/261220315.JPG","V1082648","Residential Attached","S","PH 3530 CAMBIE STREET","Cambie","41","2","1950","0.00","Apartment/Condo","Vancouver West","013-855-981","V5Z 2X1",,,,"$460,000","0.98","$396.55","10/13/2014","Apartment/Condo","1","RM-3A","$469,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261157553/0/60/45/0a7d8dcdfc653a35fa86f67f7df8d3d1/16/9346019b59c71a1869f51bcf3f549a38/261157553.JPG","V1077971","Residential Attached","S","1102 125 MILROSS AVENUE","Mount Pleasant VE","72","2","2007","0.00","Apartment/Condo","Vancouver East","027-244-717","V6A 0A1",,,,"$462,000","0.97","$583.33","10/8/2014","Apartment/Condo","1","CD-1","$475,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261098974/0/60/45/5e43aabe3c5ad002e9df6f04c2854607/16/e10ac830c35251b4fb75126ad7af33b7/261098974.JPG","F1416648","Residential Detached","S","17114 64TH AVENUE","Cloverdale BC","97","5","1989","6,962.00","House/Single Family","Cloverdale","012-026-182","V3S 1Y4","59.00",,,"$462,000","0.96","$240.12","10/5/2014","House/Single Family","2","RES","$481,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261149819/0/60/45/0b6c34f451610c230e4e10eec924cd82/16/d8ce98284a7111fb6023a9f4919bf85b/261149819.JPG","V1077480","Residential Attached","S","23 7420 MOFFATT ROAD","Brighouse South","82","2","2003","0.00","Townhouse","Richmond","025-764-900","V6Y 1X8",,,,"$462,000","0.97","$433.40","10/13/2014","Townhouse","2","RAM1","$478,000"
