"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261129424/0/60/45/71f6d7df4287f7df52292967d0075aac/15/953ba7925c0789f2f2147a42edee4777/261129424.JPG","F1417815","Residential Detached","S","1150 MAPLE STREET","White Rock","50","3","1972","6,864.00","House/Single Family","South Surrey White Rock","002-193-931","V4B 4M6","52.00",,,"$745,000","0.97","$416.90","9/4/2014","House/Single Family","2","SF","$768,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261183896/0/60/45/72681720676a8baf655b445758e2710a/16/4fd5d6b141ee9ca9272ad581c506f6f7/261183896.JPG","V1079919","Residential Attached","S","52 W 10TH AVENUE","Mount Pleasant VW","20","2","1996","0.00","Townhouse","Vancouver West","023-325-810","V5Y 1R6",,,,"$745,000","0.99","$732.55","9/1/2014","Townhouse","2","RT-6","$749,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261175216/0/60/45/2d97dc62d2581fddeb4189f140b55d09/16/ad0f8b4e43138f246522f99cfae180b4/261175216.JPG","V1079277","Residential Attached","S","1214 ISLAND PARK WALK","False Creek","27","2","1980","0.00","Townhouse","Vancouver West","005-682-118","V6H 3T4",,,,"$749,000","0.99","$669.35","9/2/2014","Townhouse","2","FCCDD","$759,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261121291/0/60/45/d2e09e82ec3bc70d59165ce2f3373199/15/4841bde341ccd5fb2c7fbb905e8787d4/261121291.JPG","F1417527","Residential Detached","S","18036 66A AVENUE","Cloverdale BC","50","5","2014","4,007.00","House/Single Family","Cloverdale","029-150-434","V3S 0J2","50.82",,,"$750,000","1.05","$211.15","8/30/2014","House/Single Family","4","RES","$714,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261114217/0/60/45/7f0478a761ed4055b4462b75c51ea1ab/16/8ae7e655811c1eef7237b4c4dd010cfe/261114217.JPG","V1075061","Residential Detached","S","10860 MADDOCKS ROAD","McNair","51","5","1968","6,900.00","House/Single Family","Richmond","001-125-630","V7A 3M5","60.00",,,"$750,000","0.96","$360.58","8/29/2014","House/Single Family","2","RS1/E","$778,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261207889/0/60/45/a7f79c200c875abe271873d224aa9ee4/16/177a1d76f06f7625a387f0d69afc7b05/261207889.JPG","V1081600","Residential Detached","S","39 RAVINE DRIVE","Heritage Mountain","5","4","1987","7,288.00","House/Single Family","Port Moody","004-120-311","V3H 4G6",,,,"$750,000","1.00","$215.02","8/27/2014","House/Single Family","4","RES","$749,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261174981/0/60/45/90f9b2a6c296c11d55537a72712d7f4c/14/cd6b1bde29af050cc7ac545de3a3d15d/261174981.JPG","H1403298","Residential Detached","S","48483 ELK VIEW ROAD","Ryder Lake","30","3","1973","0.00","House with Acreage","Sardis","006-437-885","V4Z 1G9","403.00",,,"$750,000","0.98","$336.32","9/4/2014","House with Acreage","3","RR","$769,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261159395/0/60/45/9b5f958616079efb00de98f4278a5400/15/70318a4899b8b059933fd90fdf7f69e3/261159395.JPG","F1418890","Residential Detached","S","14485 16A AVENUE","Sunnyside Park Surrey","41","3","1980","8,118.00","House/Single Family","South Surrey White Rock","010-113-746","V4A 1S8","65.00",,,"$751,000","0.98","$356.26","9/5/2014","House/Single Family","2","SF","$769,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261217806/0/60/45/99cc13744290e151026d5f2554b554db/16/ded55044ab9b313691123aac1064d5fa/261217806.JPG","V1082335","Residential Detached","S","4028 MARINE DRIVE","Big Bend","7","4","1960","9,754.00","House/Single Family","Burnaby South","026-090-139","V5J 3E5","60.50",,,"$751,357","1.08","$403.96","9/4/2014","House/Single Family","2","R2","$699,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261027573/0/60/45/60ac62ce258c629e7a20b21e82318252/16/81edb39d1e170557a2892c679d786b2c/261027573.JPG","V1068086","Residential Detached","S","6771 CAMSELL CRESCENT","Granville","89","3","1963","6,480.00","House/Single Family","Richmond","008-758-964","V7C 2M9","60.00",,,"$752,000","0.97","$495.39","8/29/2014","House/Single Family","2","RS1/E","$779,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261183917/0/60/45/b8b5237c9f6fc5720fc467a33274a032/16/6b3f6277e8d1649dc4e0027d317fff0e/261183917.JPG","V1079921","Residential Detached","S","12142 287TH STREET","Northeast","16","4","2000","5.00","House with Acreage","Maple Ridge","016-391-055","V2W 1M1",,,,"$752,100","1.03","$119.38","8/27/2014","House with Acreage","6","A-1","$729,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261088878/0/60/45/c3e379523351abbc0a4fa229e0738e3f/16/ff66f8f98ac4b7cd9e23b8babf111ff0/261088878.JPG","V1072816","Residential Detached","S","8245 17TH AVENUE","East Burnaby","73","2","1954","6,800.00","House/Single Family","Burnaby East","009-963-341","V3N 1M9","50.00",,,"$755,000","0.95","$517.48","9/5/2014","House/Single Family","2","R10","$798,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261181419/0/60/45/5dc9c85f5007c0e53b8dd28885883a71/16/33ab9f18a8fca156b7d9ba48f4bdc12f/261181419.JPG","V1079715","Residential Detached","S","10240 CAMBIE ROAD","West Cambie","19","7","1991","5,850.00","House/Single Family","Richmond","017-405-815","V6X 1K5","45.00",,,"$755,000","0.96","$237.27","8/30/2014","House/Single Family","5","RS1/B","$788,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261009583/0/60/45/ead0bb07d1b74ed411ea99af0d47f334/15/aaa78119f155b795fb0239a2613706df/261009583.JPG","F1413038","Residential Attached","S","34 9235 MCBRIDE STREET","Fort Langley","104","4","2014","0.00","Townhouse","Langley","900-571-253","N0N 0N0",,,,"$759,900","1.00","$261.76","9/3/2014","Townhouse","3","RM","$759,900"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260849771/0/60/45/f05b50dc5b21235d7fd59e23ef3b51f1/15/5c331021cd558368b221c3f6c71ea372/260849771.JPG","V1053505","Residential Detached","S","7270 STRIDE AVENUE","Edmonds BE","167","4","1952","6,360.00","House/Single Family","Burnaby East","002-891-824","V3N 1V2","53.00",,,"$760,000","0.95","$422.22","8/31/2014","House/Single Family","2","R5","$799,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1080960","Residential Attached","S","1606 8 SMITHE MEWS","Yaletown","14","1","2008","0.00","Apartment/Condo","Vancouver West","027-735-249","V6B 0A5",,,,"$764,500","0.97","$724.64","9/1/2014","Apartment/Condo","2","CD-1","$788,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261178378/0/60/45/d6d58a0a71570a9ff3549b2d9b18f11b/16/5d43b7ee8259e6415b3b61d61ae815a7/261178378.JPG","V1079567","Residential Attached","S","2705 1351 CONTINENTAL STREET","Downtown VW","19","2","2014","0.00","Apartment/Condo","Vancouver West","029-257-476","V6Z 0C6",,,,"$765,000","0.98","$862.46","8/27/2014","Apartment/Condo","2","APT","$779,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261080949/0/60/45/92d607b939bd6ec52d5d6f6872ee1a9a/16/4955945535e04284f9ee9d0c2ea19955/261080949.JPG","V1072205","Residential Detached","S","6120 BROADWAY","Parkcrest","75","3","1958","8,500.00","House/Single Family","Burnaby North","002-939-436","V5B 2Y2","50.00",,,"$765,000","0.97","$373.17","9/3/2014","House/Single Family","4","R2","$788,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261139114/0/60/45/b73e2708e84ecb10127149186d7c921b/16/1298605179cfa52ac18e5398cfa6d73f/261139114.JPG","V1076652","Residential Detached","S","90 COURTNEY CRESCENT","The Heights NW","40","4","1964","6,379.00","House/Single Family","New Westminster","009-316-353","V3L 4M2","63.79",,,"$768,000","0.96","$267.41","8/28/2014","House/Single Family","3","RS-1","$799,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1083087","Residential Detached","S","3701 BEACH AVENUE","Roberts Creek","2","3","9999","12,500.00","House/Single Family","Sunshine Coast","005-097-371","V9N 2W2","50.00",,,"$769,000","1.00","$668.70","9/1/2014","House/Single Family","1","R1","$769,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261188717/0/60/45/d1e37306393cd701e5276548bb053ae6/16/2be16b7fe035f6a793e2a80a62cca22a/261188717.JPG","V1080362","Residential Detached","S","2873 MARA DRIVE","Coquitlam East","20","5","1987","8,140.00","House/Single Family","Coquitlam","005-580-846","V3C 5L4",,,,"$770,000","0.96","$296.50","9/2/2014","House/Single Family","4","RES","$799,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261026614/0/60/45/69504cc596d95be63ce4528ad92db89d/16/95ba89a714c3f306b6c096ce71d24506/261026614.JPG","V1067950","Residential Attached","S","2 7251 ST ALBANS ROAD","Brighouse South","90","3","2014","0.00","Townhouse","Richmond","029-268-044","V6Y 2K4",,,,"$771,000","0.97","$465.86","8/30/2014","Townhouse","4","RTH1","$798,000"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261067641/0/60/45/93c8ea331e27e39587b43c967667e69c/16/9861bafe3e2c5bbffb72be7f73357a11/261067641.JPG","V1071353","Residential Detached","S","1749 DEEP COVE ROAD","Deep Cove","71","4","1958","5,723.00","House/Single Family","North Vancouver","005-635-489","V7G 1S4","51.00",,,"$773,000","0.98","$374.88","8/28/2014","House/Single Family","2","RS-4","$789,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261060846/0/60/45/fa9de843552162cea195fabf94b53968/16/3316c232ce9355add4e29e20147aeb93/261060846.JPG","V1070724","Residential Detached","S","2910 KALAMALKA DRIVE","Coquitlam East","73","4","1991","7,529.00","House/Single Family","Coquitlam","014-736-152","V3C 5Z7",,,,"$773,000","0.97","$243.01","8/28/2014","House/Single Family","4","RS1","$798,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261211112/0/60/45/8cd7c739dab642341b68b51766d54aae/15/ee9ef0a87bd68153e6e21a889e4ddecf/261211112.JPG","F1421006","Residential Detached","S","23894 58A AVENUE","Salmon River","11","4","1982","13,934.00","House/Single Family","Langley","005-608-449","V2Z 1A5","205.00",,,"$775,000","0.98","$272.79","9/1/2014","House/Single Family","3","SR1","$789,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","F1421993","Residential Detached","S","8570 205B STREET","Willoughby Heights","0","5","2014","5,192.00","House/Single Family","Langley","029-244-641","V2Y 2B5","43.96",,,"$775,380","1.01","$212.03","9/2/2014","House/Single Family","4","R-CL","$765,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","V1082679","Residential Detached","S","4112 TRINITY STREET","Vancouver Heights","0","0","9999","4,026.00","House/Single Family","Burnaby North","002-862-905","V5C 1P1","33.00",,,"$776,287","1.00",,"9/2/2014","House/Single Family","0","R5","$776,287"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261164619/0/60/45/65e8b5655709a0bcd8cd46157cbcf87b/16/26e8e44bcdc17fe5c45f9b262b1a7480/261164619.JPG","V1078475","Residential Detached","S","1866 E 37TH AVENUE","Victoria VE","32","3","9999","3,316.50","House/Single Family","Vancouver East","005-614-864","V5P 1G1","33.00",,,"$779,000","0.98","$366.24","9/2/2014","House/Single Family","2","RS1","$799,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261186462/0/60/45/4936f4c31955becb94319a716b4750f0/16/46344687e5eac9b268c3bef90534b02d/261186462.JPG","V1080134","Residential Detached","S","664 MACINTOSH STREET","Central Coquitlam","15","4","1970","11,615.00","House/Single Family","Coquitlam","006-979-009","V3J 4Y5","101.26",,,"$779,000","0.99","$360.31","8/27/2014","House/Single Family","2","RS1","$789,800"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261209440/0/60/45/290e3351fd6b7e79ed999aa217bd1fb7/16/e2b6a31825b4d7f7560be71ae7f89cc3/261209440.JPG","V1081726","Residential Detached","S","6351 STEELE COURT","Woodwards","11","3","1975","4,320.00","House/Single Family","Richmond","004-223-586","V7E 4G8","40.00",,,"$780,000","0.98","$537.93","9/5/2014","House/Single Family","2","RES","$799,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261208532/0/60/45/5c1b6d9952852623d78c5bc7b3872f60/16/d58c90d4a378d7ac294df4afdf62eead/261208532.JPG","V1081651","Residential Attached","S","6492 SPERLING AVENUE","Upper Deer Lake","11","4","1989","9,590.00","1/2 Duplex","Burnaby South","011-816-716","V5E 2V5","70.00",,,"$780,000","0.99","$391.76","9/3/2014","1/2 Duplex","3","DUPLEX","$789,000"
