"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261138915/0/60/45/db5ce7d7b3531c48382e60856ec725eb/13/ef78b36132e840a3f5c8efd4002bc077/261138915.JPG","N238299","Residential Attached","S","2378 VICTORIA STREET","Assman","24","3","1975","3,028.00","1/2 Duplex","PG City Central (Zone 72)","014-034-271","V2L 2M2","0.00",,,"$85,000","0.96","$58.38","8/13/2014","1/2 Duplex","1","RT2","$89,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261127536/0/60/45/e9d224e2a7bf54dd4f535297813018bc/13/b4652a3447e65f9f3d76b3bd1f6ee8d3/261127536.JPG","N238224","Residential Detached","S","88 9207 82ND STREET","Fort St. John - City SE","40","3","9999","0.00","Manufactured","Fort St. John (Zone 60)","800-087-622","V1J 4M7","0.00",,,"$86,500","0.96","$106.00","8/17/2014","Manufactured","1","R4","$89,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260977976/0/60/45/2f5f6afc3335cc6243066d20419fac95/13/05a011342fce86b0a282ee92323e2164/260977976.JPG","N235870","Land Only","S","2203 BARKER ROAD","Bouchie Lake","94",,,"0.00",,"Quesnel (Zone 28)","011-762-276","V2J 7B7","0.00","Road Access","House/Single Family","$88,000","0.89",,"8/14/2014","House/Single Family",,"R2","$99,000"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261172929/0/60/45/5d3f92ddffc673c29f355e489f95a37d/13/0a09b3d08b186a284e8e0383046cd504/261172929.JPG","N238771","Residential Detached","S","10086 JENSEN ROAD","Jensen","8","2","9999","0.00","House with Acreage","PG City South (Zone 74)","012-224-634","V2N 4Y7","0.00",,,"$89,000","1.00","$114.54","8/14/2014","House with Acreage","1","AR3","$89,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261030846/0/60/45/45e6cd4d4c645e162674c7153ef79724/13/81b96b2b1e5221943939af21e59de761/261030846.JPG","N236642","Residential Detached","S","1151 N 2ND AVENUE","Williams Lake - City","82","2","9999","0.00","House/Single Family","Williams Lake (Zone 27)","013-472-763","V2G 1X7","66.00",,,"$89,000","0.89","$142.63","8/18/2014","House/Single Family","1","R1","$99,900"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260967173/0/60/45/7362cc5925ae289da8ef2989333636f5/16/816bd7a822fd311119ada67d1ac0fc6c/260967173.JPG","V1063281","Land Only","S","LOT 68 PACKALEN BOULEVARD","Pender Harbour Egmont","102",,,"0.00",,"Sunshine Coast","024-492-973","V0N 1S1","0.00","Road Access","House/Single Family","$89,500","0.90",,"8/16/2014","House/Single Family",,"R1A","$99,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/259995833/0/60/45/72b4c93dd331eccc96ef5369de17f081/13/dafdc2f271cd9d0fa3777afbcce1f9e0/259995833.JPG","N224189","Residential Attached","S","101 3777 MASSEY DRIVE","Pinecone","588","2","1980","0.00","Apartment/Condo","PG City West (Zone 71)","023-283-513","V2N 4J6",,,,"$92,500","0.93","$107.43","8/19/2014","Apartment/Condo","1","RM3","$99,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260642937/0/60/45/67550ac1872aff43b4cad55f121ceb76/13/efcc9c6b2352746f9d4a0e78d87c0412/260642937.JPG","N232096","Residential Detached","S","4678 13TH AVENUE","Hazelton","282","2","1979","1,188.00","House/Single Family","Smithers And Area (Zone 54)","009-751-131","V0J 2J0","99.00",,,"$93,000","0.85","$121.09","8/16/2014","House/Single Family","1","R-1","$109,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261092552/0/60/45/69c5bfe77ed3c707ab41050cca5bddef/15/44fb124bc9f21f39b65dd9f762f4035c/261092552.JPG","F1416369","Residential Attached","S","211 32910 AMICUS PLACE","Central Abbotsford","51","2","1980","0.00","Apartment/Condo","Abbotsford","001-921-240","V2S 6G9",,,,"$95,000","0.85","$97.94","8/17/2014","Apartment/Condo","1","RML","$111,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261101285/0/60/45/79fc1c3468748ec29f00d70edd2cfb83/15/6d7ce51bb359a493758f6033efae137d/261101285.JPG","V1073705","Residential Attached","S","108 815 FOURTH AVENUE","Uptown NW","55","2","1963","0.00","Apartment/Condo","New Westminster","001-260-529","V3M 1S8",,,,"$95,000","0.81","$107.95","8/19/2014","Apartment/Condo","2","RM-2","$116,900"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261100503/0/60/45/d179d330897c653664fdfc9d8c2a0740/15/d96d0747b8aa63ea2f3b3d88b3b1d738/261100503.JPG","F1416714","Residential Attached","S","116 7426 138TH STREET","East Newton","51","1","1976","0.00","Apartment/Condo","Surrey","001-431-838","V3W 6G4",,,,"$100,000","0.84","$138.31","8/20/2014","Apartment/Condo","1","RM45","$118,800"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260940595/0/60/45/838f14200af00701ddb351785a1a3728/16/4e915fff0b89173788ab89fb6604cfbb/260940595.JPG","H1401703","Residential Detached","S","63818 BAILEY CRESCENT","Hope Silver Creek","108","4","1972","9,147.00","Manufactured with Land","Hope","002-754-894","V0X 1L2","61.00",,,"$102,000","0.82","$83.27","8/14/2014","Manufactured with Land","2","RS1","$125,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261144734/0/60/45/8c1a3a727319e8bcece348173a3e76e1/15/4a42b22a4ea7d809836188cdcce982ba/261144734.JPG","F1418406","Residential Attached","S","109 10468 148TH STREET","Guildford","25","1","1985","0.00","Apartment/Condo","North Surrey","001-505-190","V3R 8T1",,,,"$104,000","0.87","$160.99","8/14/2014","Apartment/Condo","1","MF","$119,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260862862/0/60/45/1ac08da63643b5b97cb24628587f2b5d/13/75e01bfc8fdd0c1cf878688a6882e47d/260862862.JPG","N234282","Land Only","S","LOT 2 SLACK ROAD","Smithers - Rural","146",,,"0.00",,"Smithers And Area (Zone 54)","010-675-647","V0J 2N0","0.00","Road Access","House/Single Family","$107,500","0.83",,"8/15/2014","House/Single Family",,"H1","$130,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261120813/0/60/45/caecce9fe1b57180c989a274d9496061/16/350809aa232bafd3e0cd2794ae7cb841/261120813.JPG","V1075393","Residential Attached","S","208 12096 222ND STREET","West Central","38","2","1972","0.00","Apartment/Condo","Maple Ridge","001-138-936","V2X 5W1",,,,"$109,000","0.95","$128.69","8/18/2014","Apartment/Condo","1","RM-3","$114,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261192387/0/60/45/c057ba08468bb1b055e4cf3006b190cb/13/8c425c4eef8b45299efe9d9645f52d94/261192387.JPG","N239052","Residential Attached","S","313 4931 WALSH AVENUE","Terrace - City","6","2","1973","0.00","Apartment/Condo","Terrace (Zone 88)","027-524-884","V8G 1Z1",,,,"$109,900","1.00","$137.38","8/20/2014","Apartment/Condo","1","R5","$109,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260845382/0/60/45/ea887034cd1c6ebf65e16b78cabe66c4/14/0b42fee3601a65d42beb66caebbe29f5/260845382.JPG","H1400985","Residential Detached","S","56 45918 KNIGHT ROAD","Sardis East Vedder Rd","157","2","1994","0.00","Manufactured","Sardis","700-001-854","V2R 3X4","0.00",,,"$110,000","0.93","$88.14","8/21/2014","Manufactured","2","RSV3","$118,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261169233/0/60/45/38bab572760583bc58e6c951256506c0/13/67613263f958bd2d6d13659abafbe865/261169233.JPG","N238715","Residential Attached","S","517 BEECH CRESCENT","Westwood","16","3","9999","2,000.00","Townhouse","PG City West (Zone 71)","011-492-635","V2N 1L2",,,,"$112,000","0.93","$67.88","8/18/2014","Townhouse","2","RM1","$119,900"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261194464/0/60/45/498f99db846d1b6b5d4a911f3a82952f/13/36b0a2b1b4800b5b430eb8082dabd5fc/261194464.JPG","N239071","Residential Detached","S","635 17TH AVENUE","Millar Addition","8","3","9999","6,600.00","House/Single Family","PG City Central (Zone 72)","011-824-280","V2L 3Y1","0.00",,,"$112,000","0.86","$128.59","8/20/2014","House/Single Family","1","RS2","$129,900"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261190208/0/60/45/5750239845b2b182c0aa0ef4f9e8fec1/13/a6a4cb899e31999d38e4cedb3530a5e1/261190208.JPG","N239013","Residential Detached","S","411 HARTLEY STREET","Quesnel - Town","3","3","9999","0.00","House/Single Family","Quesnel (Zone 28)","014-101-157","V2J 1W7","66.00",,,"$116,000","0.97","$58.06","8/15/2014","House/Single Family","1","RS2","$119,900"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260988045/0/60/45/af0f88d6820be061c56629f5c8ce84b8/16/3797db2c75df0d5afe8eab81b639b98e/260988045.JPG","V1064988","Residential Attached","S","307 7240 LINDSAY ROAD","Granville","98","2","1974","0.00","Apartment/Condo","Richmond","800-086-027","V7C 3M6",,,,"$118,000","0.83","$141.49","8/20/2014","Apartment/Condo","1","APT","$142,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260950013/0/60/45/0f5d6a77e8ab0eb1fafc094fc17afc74/16/b8ef0518fbd037f5762888051f7964a1/260950013.JPG","V1061858","Residential Attached","S","403 1570 PRAIRIE AVENUE","Glenwood PQ","112","1","1996","0.00","Apartment/Condo","Port Coquitlam","023-068-523","V3B 1T4",,,,"$118,100","0.92","$169.44","8/20/2014","Apartment/Condo","1","APART","$129,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261101711/0/60/45/e96cfd38a04b4115c757828894ac2716/16/4a016a623b66c4489bcfe5de0769ce9c/261101711.JPG","V1073757","Residential Attached","S","113 436 SEVENTH STREET","Uptown NW","42","1","1977","0.00","Apartment/Condo","New Westminster","001-611-372","V3M 3L3",,,,"$119,000","0.93","$192.87","8/14/2014","Apartment/Condo","1","RM-2","$127,500"
