"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Area","P.I.D.#","Postal Code","Frontage - Feet","Access to Property","Permitted Land Use","Sold Price","SP/LP Ratio","Sold Price per SqFt","Sold Date","Type","Total Baths","Zoning","List Price"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260790706/0/60/45/8eb387dfc0f7a70b70997f9ede8cb2e0/16/849b6aba7a0f5a59082ecde3bd982e65/260790706.JPG","H1400661","Residential Detached","S","51 46484 CHILLIWACK LAKE ROAD","Chilliwack River Valley","146","2","1984","0.00","Manufactured","Sardis","746-484-329","V2R 3R8","0.00",,,"$60,000","0.77","$52.08","6/29/2014","Manufactured","2","RMH","$78,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261058826/0/60/45/a8d4936615a842048fbe492464ec7cd2/14/1d991fcb1eb430f80af592b1d5894915/261058826.JPG","H1402532","Residential Attached","S","301 45745 PRINCESS AVENUE","Chilliwack W Young-Well","22","2","1995","0.00","Apartment/Condo","Chilliwack","019-149-018","V2P 2B5",,,,"$62,000","0.90","$54.87","7/4/2014","Apartment/Condo","2","R6","$69,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260793385/0/60/45/dd2b106e31413d3b1e259ab54221186c/15/e21852c0e30d5985a7ccd56b03cd1447/260793385.JPG","F1404196","Residential Detached","S","72 3300 HORN STREET","Central Abbotsford","136","2","1981","0.00","Manufactured","Abbotsford","900-570-194","V2S 7W4","0.00",,,"$62,000","0.91","$58.71","7/3/2014","Manufactured","2","MHP","$67,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260959835/0/60/45/2ac3d6c8679bdea7a057bbe541a0f451/15/2af76af1043e223ade3c7806b345769e/260959835.JPG","F1411119","Residential Detached","S","258 1840 160 STREET","King George Corridor","58","2","1975","0.00","Manufactured","South Surrey White Rock","900-571-004","F4A 4X4",,,,"$63,500","1.02","$55.12","7/3/2014","Manufactured","1","MHP","$62,500"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260913272/0/60/45/5ee7140d9d945ac99a10ca06149482d8/15/b83ce5623135a7782e6bf7e862912102/260913272.JPG","F1409216","Residential Detached","S","1 1840 160 STREET","King George Corridor","79","2","1975","0.00","Manufactured","South Surrey White Rock","900-570-795","V4A 4X4",,,,"$65,000","0.95","$54.17","7/4/2014","Manufactured","2","MHP","$68,500"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261007852/0/60/45/995755bb60389f0f69e2e1c162708b1e/13/5d39259dbb08369a5f1a950fa0338bb0/261007852.JPG","N236297","Land Only","S","LOT 12 CATHERINE DRIVE","Miworth","43",,,"0.00",,"PG Rural West (Zone 77)","007-989-466","V2M 7B5","0.00","Road Access","House/Single Family","$65,900","0.88",,"7/4/2014","House/Single Family",,"RR1","$74,888"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260781125/0/60/45/eb0a726e74df015cc8b6afc75f92e33a/16/099a2a840c5a7cbd00c7e0fed8b5e41c/260781125.JPG","F1403657","Residential Detached","S","58 9080 198 STREET","Walnut Grove","140","2","2005","0.00","Manufactured","Langley","900-570-093","V1M 3A8",,,,"$69,900","0.93","$78.01","6/30/2014","Manufactured","2","MH1","$74,900"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261041287/0/60/45/3b31e5b45a1ee1223023a3f981747aff/13/62982aea3e517aba79b5e39bf88da7e9/261041287.JPG","N236878","Residential Detached","S","2049 21ST AVENUE","Hazelton","24","4","1982","7,920.00","House/Single Family","Smithers And Area (Zone 54)","008-508-330","V0J 2R0","66.00",,,"$72,500","1.00","$37.76","6/28/2014","House/Single Family","1","R-1","$72,500"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260879945/0/60/45/bd970d8e839c5f28fd41bcf48ae84233/15/fce5ee00b0bf8f7901e662841fbb6059/260879945.JPG","F1407760","Residential Attached","S","328 2279 MCCALLUM ROAD","Central Abbotsford","89","2","1983","0.00","Apartment/Condo","Abbotsford","002-032-325","V2S 6J1","0.00",,,"$75,000","0.88","$76.45","6/29/2014","Apartment/Condo","1","RML","$84,900"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260387275/0/60/45/d9c521367bc3cb8f21ed89e35d90eebf/13/4ec3d656b0061d3328766ddf69d1b32f/260387275.JPG","N229136","Residential Attached","S","51 800 N 2ND AVENUE","Williams Lake - City","363","3","1978","1,213.00","Townhouse","Williams Lake (Zone 27)","004-936-922","V2G 4C4",,,,"$79,000","0.96","$70.04","7/3/2014","Townhouse","1","R3","$82,500"
