"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262243166/0/60/45/0e3b8d967c17e75488c5bbd3d5c9cd4c/13/218685d01498ec33205cfd41797cfcde/262243166.JPG","R2221539","Residential Detached","S","18 7170 HART HIGHWAY","Hart Highway","$13,500","67","2","1973","0.00","MANUF","1/12/2018","$13,500"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","R2231116","Residential Detached","S","20 32380 LOUGHEED HIGHWAY","Mission BC","$20,000","0","2","1972","0.00","MANUF","1/10/2018","$20,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262242959/0/60/45/d9238bf270958d778a509bb1d5a19672/13/5c0d16c5b0024ca7f90a93a4a6b616af/262242959.JPG","R2221332","Residential Detached","S","20 457 VANDERVIEW DRIVE","Vanderhoof - Town","$22,500","63","1","1968","0.00","MANUF","1/11/2018","$22,500"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262211879/0/60/45/2e9c2dc19fbc351bfed23d73c8aea4f9/13/0b7895066384ad79798e147c20a99646/262211879.JPG","R2190252","Land Only","S","350 5TH AVENUE","Fort Fraser","$25,000","178",,,"8,052.00",,"1/13/2018","$25,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262249136/0/60/45/b206a705cff78a52b165d8d34fdba4cd/15/339cddaa5a8520f6823b32c1cf93d052/262249136.JPG","R2227509","Residential Detached","S","9 31313 LIVINGSTONE AVENUE","Abbotsford West","$25,000","40","2","1974","0.00","MANUF","1/15/2018","$25,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253240/0/60/45/2a1bf6128c0b0b7789d99a8506fa4c36/15/b4ca941fe7e4ac270dc006b5d1c374fc/262253240.JPG","R2231613","Residential Detached","S","37 7850 KING GEORGE BOULEVARD","East Newton","$32,500","5","2","1976","0.00","MANUF","1/16/2018","$32,500"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262141678/0/60/45/ec6728bf7e9592bdcecec4d0adf377ad/13/7ce578d9f248dd46e2d9b26e3cb8e700/262141678.JPG","R2120051","Residential Detached","S","60 5701 AIRPORT DRIVE","Fort Nelson -Town","$37,000","439","4","2002","0.00","MANUF","1/8/2018","$37,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262235803/0/60/45/dcc44121ec3a224daaab41e11bf1e889/13/d1d175ec9d2b43dffb2067e4c267fd45/262235803.JPG","R2214176","Land Only","S","2773 MEIER ROAD","Cluculz Lake","$42,000","91",,,"0.00",,"1/9/2018","$42,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262251060/0/60/45/4f3a9e64324514875d18a5d313b6360c/15/f3e442e83e5085d6cbe3fb65a92659a8/262251060.JPG","R2229433","Residential Detached","S","48 26892 FRASER HIGHWAY","Aldergrove Langley","$42,500","9","2","1970","0.00","MANUF","1/6/2018","$42,500"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262239547/0/60/45/e653b545cb286ca462747292c68f8d77/13/eb62ba791923fdc4d920773de087c545/262239547.JPG","R2217920","Land Only","S","10539 102 STREET","Taylor","$44,000","67",,,"7,800.00",,"1/5/2018","$44,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262252674/0/60/45/2f92432b8de2555f5bb4c8f709a5be8e/13/7bac8b17bb35052353d91858db1e4fd7/262252674.JPG","R2231047","Residential Detached","S","1 3028 PIGEON ROAD","150 Mile House","$45,000","7","2","1974","0.00","MANUF","1/15/2018","$45,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262234777/0/60/45/71fe9f7cd9ea567f3aabc2106b0bf18e/13/056d352a8a04bad60410f4c8caf49138/262234777.JPG","R2213150","Residential Detached","S","12 654 N FRASER DRIVE","Quesnel - Town","$50,000","97","2","1982","0.00","MANUF","1/15/2018","$50,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262173540/0/60/45/cfcdc9892fe086664d4b182e980b1ce6/13/e67ac5109952ebf5ccdeab30d7b564c2/262173540.JPG","R2151913","Residential Detached","S","5239 44 STREET","Fort Nelson -Town","$57,000","282","3","1974","9,940.00","MNFLD","1/17/2018","$57,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262247057/0/60/45/45192354753f0ba6106c52033683eaff/13/f04890dae35b2c88f92e737262fe79eb/262247057.JPG","R2225430","Land Only","S","LOT 26 COTTAGE LANE","Bridge Lake/Sheridan Lake","$60,000","42",,,"0.00",,"1/9/2018","$60,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262253835/0/60/45/13cd7032dbebe061b9b28dd65f41edb4/15/f3c6901f245d9b37d53f033a7e4b8ed7/262253835.JPG","R2232208","Residential Detached","S","32 9267 SHOOK ROAD","Hatzic","$61,056","4","3","1971","0.00","MANUF","1/16/2018","$61,056"
