"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262248359/0/60/45/ec426976f5a992ef4afa017ed40ec8b6/13/8861893849f3628afca881c705085af4/262248359.JPG","R2226732","Land Only","S","5316 43 STREET","Fort Nelson -Town","$15,000","110",,,"0.00",,"3/20/2018","$15,000"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262272202/0/60/45/7ee8828a364d1ee8045dfe36ca01e5b7/14/58d618d51e9ed3e4c9109d05a64e1ddb/262272202.JPG","R2250575","Residential Detached","S","35 65367 KAWKAWA LAKE ROAD","Hope Kawkawa Lake","$16,000","0","3","1972","0.00","MANUF","3/26/2018","$16,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262090465/0/60/45/bfdf31772fb89db4adbd19f58a1166c0/13/e151e4df07b1dc09843c44d27e878d89/262090465.JPG","R2068838","Land Only","S","ALDOUS STREET","Hazelton","$19,000","679",,,"21,429.00",,"3/23/2018","$19,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126861/0/60/45/ae092db05aed1bc12dcfaf94cbb9a6e5/13/8578911a670cb0c2dda699c65c81ce10/262126861.JPG","R2105234","Land Only","S","A & B PARCEL ALDOUS STREET","Hazelton","$19,000","561",,,"31,680.00",,"3/23/2018","$19,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262238675/0/60/45/b53bb7284a7f931a855bfe53d42bd95d/13/6108be28d4e92f228c813f3f5f43e7ed/262238675.JPG","R2217048","Land Only","S","LOT 7 CORDOVA STREET","Hazelton","$19,900","149",,,"0.00",,"3/22/2018","$19,900"
"5","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","R2172570","Land Only","S","3424 CANIM-HENDRIX LAKE ROAD","Canim/Mahood Lake","$22,000","299",,,"0.00",,"3/24/2018","$22,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212484/0/60/45/7dfc69d148021c11fc9691d434562a45/13/b34450776add785b6e06df407ee45192/262212484.JPG","R2190857","Land Only","S","332 3RD AVENUE","Burns Lake - Town","$22,500","247",,,"0.00",,"3/22/2018","$22,500"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262262148/0/60/45/49fbeb0ccc231cbfe672b2587475d782/13/59beb2f8f37d9dad90c863ca60cae481/262262148.JPG","R2240521","Residential Detached","S","5219 TAMARACK CRESCENT","Fort Nelson -Town","$27,000","38","3","1975","0.00","HOUSE","3/26/2018","$27,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262206582/0/60/45/7ce005d657f0add34ec764a06421b8f1/13/5b4afa799f405c29e8809e3ae4fe1383/262206582.JPG","R2184955","Residential Detached","S","79 WHISKEY JACK CRESCENT","Fort Nelson - Rural","$30,250","277","2","1977","0.00","MNFLD","3/26/2018","$30,250"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262244361/0/60/45/597dbcab7cac196801a9c0daa912be02/13/edcd06389b54b1b6ceb8d55001a00c25/262244361.JPG","R2222734","Land Only","S","LOT 106 CLEARVIEW ROAD","Deka/Sulphurous/Hathaway Lakes","$33,000","124",,,"0.00",,"3/20/2018","$33,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262269281/0/60/45/9ea1ca39259c828fbf8ef99277891828/13/b57115555b28635c92bdb0b95ec196f8/262269281.JPG","R2247654","Residential Detached","S","50 5506 PARK DRIVE","103 Mile House","$38,000","8","2","1987","0.00","MANUF","3/21/2018","$38,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262265098/0/60/45/c38609aa962561e07815ab56ff91da53/15/7567e6941793ee9a7dc67952009b82e2/262265098.JPG","R2243471","Residential Detached","S","177 7790 KING GEORGE STREET","East Newton","$40,000","26","1","1975","0.00","MANUF","3/26/2018","$40,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262249041/0/60/45/a47e9f47d528fe114cda38f916d5d4bf/13/183531fbca6242fc496b1a1ca79fbb13/262249041.JPG","R2227414","Residential Detached","S","5244 42 STREET","Fort Nelson -Town","$43,221","108","3","1974","8,400.00","MNFLD","3/26/2018","$43,221"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262250293/0/60/45/6d845347a27eec3f193a89c74d52f7cf/13/131275bcc5b7aa36e5cfeebc3c7b6496/262250293.JPG","R2228666","Residential Detached","S","78 3889 MULLER AVENUE","Thornhill","$45,000","100","3","1979","0.00","MANUF","3/23/2018","$45,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262264637/0/60/45/b5710073fd5e9d1d00cfe5fdcc97cfa4/13/f3c57edda21105f3f23f4f82494f7b86/262264637.JPG","R2243010","Residential Detached","S","5216 41 STREET","Fort Nelson -Town","$45,000","26","4","1992","0.00","MNFLD","3/19/2018","$45,000"
