"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261904644/0/60/45/6c6d9e0eb7239bf9f8fe054f4b12d895/13/bf65c054f9c774ccfef730c45466853e/261904644.JPG","N247074","Land Only","S","6 NEWMAN AVENUE","Granisle","$9,250","737",,,"0.00",,"7/26/2017","$9,250"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262196157/0/60/45/76cfff62b006dd9ee39a9986ecbdcc81/15/5b4e67eb913350b8f486d0cf37459859/262196157.JPG","R2174530","Residential Detached","S","23 8190 KING GEORGE BOULEVARD","East Newton","$24,900","51","2","1963","0.00","MANUF","7/27/2017","$24,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262150910/0/60/45/4b0d5cfc7597e66a15f20e7ca32b8b31/13/f17942c4c95a52ce7230c2a3cbd77ce4/262150910.JPG","R2129283","Residential Detached","S","53 8680 CASTLE ROAD","Sintich","$25,000","217","2","1976","0.00","MANUF","7/26/2017","$25,000"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262112285/0/60/45/95d496a0e5392cef180daa305af22766/13/420592e06afd91ada09b0aa1d9278b2f/262112285.JPG","R2090658","Land Only","S","LOT 1 MUND ROAD","Fraser Lake","$55,000","381",,,"0.00",,"7/26/2017","$55,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262139771/0/60/45/cc124a0dceed17f796cd659bdb22b151/13/33f0ba505e0891c50b7c7c746deece1e/262139771.JPG","R2118144","Residential Attached","S","G74 1900 STRATHCONA AVENUE","VLA","$57,600","254","3","1964","0.00","TWNHS","7/25/2017","$57,600"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262193416/0/60/45/bdc241339469cf051ce3f221a77aea52/13/553e2b29a7b6ff08044b790c64c1fd47/262193416.JPG","R2171789","Residential Detached","S","930 3 AVENUE","McBride - Town","$60,000","57","2","9999","6,250.00","HOUSE","7/25/2017","$60,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262136272/0/60/45/14bb7137864dba07d8bc2e332623ddbd/13/53a0e58f2f74394a6fcab7ce8f4de4db/262136272.JPG","R2114645","Residential Detached","S","9956 SINKUT FRONTAGE ROAD","Vanderhoof - Rural","$61,000","295","3","9999","0.00","HOUSE","7/27/2017","$61,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212172/0/60/45/5a126acbee5790acb28dc4ce912d155e/15/4e53aa6ac431dbf466b5f4ca1ab944f0/262212172.JPG","R2190545","Residential Detached","S","36 9080 198 STREET","Langley City","$69,000","5","2","1971","0.00","MANUF","7/24/2017","$69,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212144/0/60/45/6d69f29bd53b6591a13597271d4b32fd/14/d3761381ecb289e0f3023717f7277bf1/262212144.JPG","R2190517","Residential Detached","S","5 45715 ALMA AVENUE","Vedder S Watson-Promontory","$71,000","4","2","1977","0.00","MANUF","7/24/2017","$71,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262203727/0/60/45/c0c9874222f86ad858718298ecd83907/13/49e646899fc5ab79bc24f526ed66a63f/262203727.JPG","R2182100","Residential Attached","S","32 QUAIL STREET","Kitimat","$82,000","36","3","1954","5,629.00","DUPXH","7/29/2017","$82,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262210098/0/60/45/314918449d4dd3e934449b4226ac37f5/16/6f3d2a4d7312b793d03dba97fecb93cb/262210098.JPG","R2188471","Land Only","S","20678 EDELWEISS DRIVE","Hemlock","$84,000","13",,,"7,836.00",,"7/25/2017","$84,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262207299/0/60/45/a1e3de6c5ae34077e69d0e075f503943/14/9e62a8492a22ed47e9a01955c0d73ab9/262207299.JPG","R2185672","Residential Attached","S","205 46165 GORE AVENUE","Chilliwack E Young-Yale","$90,000","19","1","1965","0.00","APTU","7/25/2017","$90,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","R2192297","Residential Detached","S","24 8670 156 STREET","Fleetwood Tynehead","$107,000","1","2","1985","0.00","MANUF","7/25/2017","$107,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262208902/0/60/45/7f56caa5e2bf593cc74f4cc9cd8d266f/16/0df06bf55c445fd6c259e524a0251e3e/262208902.JPG","R2187275","Land Only","S","LOT 14 ELLIOT ROAD","Pender Harbour Egmont","$110,000","15",,,"20,038.00",,"7/25/2017","$110,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262206912/0/60/45/1f5808b8931980e0a74a6de0daaa2b55/13/016090a13724aef815c858e76696e0e4/262206912.JPG","R2185285","Residential Detached","S","9125 NIELSON ROAD","North Kelly","$120,000","21","3","1971","0.00","MNFLD","7/26/2017","$120,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262210115/0/60/45/3f5580679232c78a4af19193c53de371/14/8f7188d72945434f1f29330015a4483f/262210115.JPG","R2188488","Residential Attached","S","341 1735 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$126,000","7","2","1984","0.00","APTU","7/24/2017","$126,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262213145/0/60/45/97d98ae2b2444413d99e95fdb6e57e0c/15/c22f572b6c6060bfee9280b1b8d02627/262213145.JPG","R2191518","Residential Detached","S","175 1840 160 STREET","King George Corridor","$129,900","2","2","1975","0.00","MANUF","7/27/2017","$129,900"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262195926/0/60/45/e74821573a4de1f97e6d12d806b56b47/13/7c44564dfd59d8efb7b5a104c6990252/262195926.JPG","R2174299","Residential Detached","S","2185 BROADWAY STREET","Hazelton","$130,000","49","3","1984","14,848.00","MNFLD","7/24/2017","$130,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262194128/0/60/45/67d2bf314df7b8fda3690942cf2035e2/13/0636a0fde4922a0ab11d77c973c40588/262194128.JPG","R2172501","Residential Detached","S","14344 JARMAN ROAD","Topley","$132,000","56","3","1971","0.00","MNFLD","7/25/2017","$132,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262197599/0/60/45/8f8a7ea8cd72c23493e6f3ad08e2680a/15/2faa226b02bca6f787656d7f077d6a22/262197599.JPG","R2175972","Residential Detached","S","3 2306 198 STREET","Brookswood Langley","$139,900","48","2","1979","0.00","MANUF","7/25/2017","$139,900"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262200652/0/60/45/e35d1242d16111b67c225ee1368a4559/13/b5a0a8dd3656fac61d1d560dab43739a/262200652.JPG","R2179025","Land Only","S","LOT 6-11230 W BEAVERLEY ROAD","Beaverley","$147,425","38",,,"0.00",,"7/24/2017","$147,425"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262205988/0/60/45/44f468f75a77822bb17d511f7e05aa9b/15/641fceb210a685f26fff938d93c637a9/262205988.JPG","R2184361","Residential Attached","S","203 1909 SALTON ROAD","Central Abbotsford","$149,000","26","2","1975","0.00","APTU","7/30/2017","$149,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262213299/0/60/45/e184fc69532486399c7744d5df97ff7a/15/5948ab183ad625c83cf5e41220d408b2/262213299.JPG","R2191672","Residential Attached","S","218 33490 COTTAGE LANE","Central Abbotsford","$149,900","6","2","1980","0.00","APTU","7/26/2017","$149,900"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","R2189296","Residential Attached","S","203 32870 GEORGE FERGUSON WAY","Central Abbotsford","$150,000","9","2","1976","0.00","APTU","7/27/2017","$150,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262208696/0/60/45/02e645ccd3757f76bf7fc4df3d6e5d1c/16/6e8b8c0b92c444c629e275c09b02a3b6/262208696.JPG","R2187069","Residential Attached","S","#104 7220 LINDSAY ROAD","Granville","$155,000","16","1","1975","0.00","APTU","7/27/2017","$155,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262172175/0/60/45/5c0266a6594d444fef24fa9ec6555ab8/15/a8b99d556275fabf3d5d7bec5210b47b/262172175.JPG","R2150548","Residential Detached","S","64 3931 198 STREET","Brookswood Langley","$158,000","115","1","1972","2,310.00","MNFLD","7/29/2017","$158,000"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262212689/0/60/45/1e45aeadc68bb40fad41133a392276e1/15/04cbb3a5f7ae66a52894d160d89bc894/262212689.JPG","R2191062","Residential Attached","S","309 32040 PEARDONVILLE ROAD","Abbotsford West","$160,000","4","2","1977","0.00","APTU","7/26/2017","$160,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262197787/0/60/45/9c2840eb89e8f4176bc6cd145175cda9/13/11579dd7004fe75210446912c37faf1b/262197787.JPG","R2176160","Residential Detached","S","4230 RIVER ROAD","Hazelton","$167,000","47","3","9999","4,269.00","HACR","7/25/2017","$167,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262192544/0/60/45/bddf61a7035f2cfdea12b07b9f64d351/15/1dcd1bba6fc70b3a5e820c66086d5c1b/262192544.JPG","R2170917","Residential Attached","S","105 33464 GEORGE FERGUSON WAY","Central Abbotsford","$169,400","63","2","1976","0.00","APTU","7/24/2017","$169,400"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262199820/0/60/45/664d6064daa27794b8583072505fafc0/16/501ad940e047f556df06efca2fef779b/262199820.JPG","R2178193","Land Only","S","Lot 24 SECHELT INLET ROAD","Sechelt District","$170,000","39",,,"7,616.00",,"7/24/2017","$170,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262211508/0/60/45/132362a119683b4bbe403627272764f2/16/12911bf09201f10b71cc0bd6e5b94bdb/262211508.JPG","R2189881","Residential Attached","S","325 30525 CARDINAL AVENUE","Abbotsford West","$174,000","8","1","2009","0.00","APTU","7/27/2017","$174,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262210302/0/60/45/f4dd081c5e4ec677190d3e4b8c870f85/13/b1802242c7f44d40630f7b26a2f7815c/262210302.JPG","R2188675","Residential Detached","S","14322 JARMAN ROAD","Houston - Rural","$175,000","12","3","2005","0.00","MNFLD","7/25/2017","$175,000"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262185403/0/60/45/e69612efe7a194bfd62fc3dc449ecbe3/16/7af845e73da1fd839516d18dddfa4efa/262185403.JPG","R2163776","Residential Attached","S","205 4319 MAIN STREET","Whistler Village","$175,000","78","0","1996","0.00","APTU","7/25/2017","$175,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262210429/0/60/45/40e53b7397445ebfe96d92a02d989540/15/4334b7b7905828319d3ad0a3e2dc81d2/262210429.JPG","R2188802","Residential Attached","S","311 46150 BOLE AVENUE","Chilliwack N Yale-Well","$179,000","9","1","2008","0.00","APTU","7/26/2017","$179,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262204264/0/60/45/404bf4197bcbfc12b8af95ce54d81368/14/94231a03e168cc8eb43d4b725360a87d/262204264.JPG","R2182637","Residential Detached","S","106 46511 CHILLIWACK LAKE ROAD","Chilliwack River Valley","$180,000","33","2","1970","4,965.00","MNFLD","7/29/2017","$180,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262201725/0/60/45/44fa62fd2f75cfea1532cd0c9433e3bb/16/333acfbb2f2b43d252e3e3ee5f5941d1/262201725.JPG","R2180098","Residential Attached","S","407 33538 MARSHALL ROAD","Central Abbotsford","$180,500","39","1","2008","0.00","APTU","7/28/2017","$180,500"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262211135/0/60/45/7460a93bedc431a837a7ab50ac360227/14/cecfcbcce58ad634541d00845fbf075c/262211135.JPG","R2189508","Residential Attached","S","207 9422 VICTOR STREET","Chilliwack N Yale-Well","$183,900","9","2","2008","0.00","APTU","7/24/2017","$183,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262197479/0/60/45/1bf95ae8efb1a7508912bbac64a8e71d/15/9a7591712068817535ab939a50d8a3ab/262197479.JPG","R2175852","Residential Attached","S","114 2277 MCCALLUM ROAD","Central Abbotsford","$186,000","51","2","1982","0.00","APTU","7/29/2017","$186,000"
