"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261644759/0/60/45/fc079ebd0702d9fd6676a207d540db89/14/345cad072a6d83495b4b6c86bc3b6772/261644759.JPG","H2151359","Residential Detached","S","43 65367 KAWKAWA LAKE ROAD","Hope Kawkawa Lake","$12,500","76","2","1968","0.00","MANUF","6/23/2015","$12,500"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260902172/0/60/45/79b10813a6444871a733bb85b60ebb97/13/b71cea609e21cf4664c18f8fd3bbd168/260902172.JPG","N234825","Land Only","S","TATALROSE ROAD","South Francois","$25,000","439",,,"0.00",,"6/23/2015","$25,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261670857/0/60/45/0fdec0ca93e40d392cae6e787a1e0e57/13/86451c3a8350c432907c23f4becae514/261670857.JPG","N244183","Residential Detached","S","89 3001 N MACKENZIE AVENUE","Williams Lake - City","$28,000","63","3","1982","0.00","MANUF","6/22/2015","$28,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261711211/0/60/45/ed9fbe072e999bb4516f7ee5ac5fb7a6/13/08259f4b935e07fb933281c0a74cf637/261711211.JPG","N244687","Land Only","S","LOT A STURGEON ROAD","Burns Lake - Rural West","$45,150","48",,,"4,110,757.20",,"6/22/2015","$45,150"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260935658/0/60/45/e10abc99bfb396e790c6aa4f347fc935/13/38a36951499a8af471598b515f6a8b70/260935658.JPG","N235239","Residential Detached","S","645 GROVE STREET","Fort St. James - Town","$46,000","422","3","1970","0.00","MNFLD","6/20/2015","$46,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261204947/0/60/45/12f50f4c368a367ca7b0af6b5d1204c1/13/fa651a9ca835eb8dee295dd388218925/261204947.JPG","N239212","Residential Detached","S","240 DODGE COVE","Prince Rupert - Rural","$54,000","305","2","1931","0.00","HACR","6/22/2015","$54,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261811642/0/60/45/22227001544632069ff8a8adabdd0e34/13/365480d92b86e550bb3775772f29a913/261811642.JPG","N245977","Residential Detached","S","48 997 20TH HIGHWAY","Esler/Dog Creek","$59,000","9","2","1983","0.00","MANUF","6/19/2015","$59,000"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261826507/0/60/45/413e6b45b6d897b80b8d2721a7c62972/14/74847f8d59f223bd7986ac46a1edb4e0/261826507.JPG","H2152419","Residential Attached","S","106 9417 NOWELL STREET","Chilliwack N Yale-Well","$63,000","3","2","1983","0.00","APTU","6/18/2015","$63,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261827650/0/60/45/83105572772d099923cc13aa8933f0b3/13/37e803f0f8c8485e62634d84ff867fba/261827650.JPG","N246159","Residential Detached","S","37 OLD HOPE ROAD","Lakeshore","$65,000","3","4","1972","0.00","MANUF","6/19/2015","$65,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261678051/0/60/45/98282618a7623d99105e4d93eb921161/13/6a816802f6cb3960dc2d2b776973eadd/261678051.JPG","N244261","Residential Detached","S","5562 EGG LAKE ROAD","Williams Lake - Rural North","$65,000","70","1","1976","0.00","MNFLD","6/23/2015","$65,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261689155/0/60/45/c977fdca0e0b325424897866c24fe5f4/16/a8d4953465c132dbd17b2831db97c9e3/261689155.JPG","N244415","Land Only","S","LOT B KALUM LAKE ROAD","Terrace - City","$68,000","60",,,"0.00",,"6/22/2015","$68,000"
