"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261391688/0/60/45/813597b73978643e28e04b3a6623593c/15/57295d8d4f6fff0967b9509f65083cce/261391688.JPG","F1427573","Residential Detached","S","174 7790 KING GEORGE BOULEVARD","East Newton","$7,000","148","2","1975","0.00","MANUF","4/21/2015","$7,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261252480/0/60/45/709a1afdded4a7996f7a4eb7ea157f16/15/a03890cbafcdb7a42a45ecedae5227e8/261252480.JPG","F1422708","Residential Detached","S","13 7850 KING GEORGE HIGHWAY","East Newton","$15,000","218","2","1975","0.00","MANUF","4/21/2015","$15,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261594370/0/60/45/fec20de65b1149ffbc34be904c7d1acd/15/8f5a3aeaf60f9ef07625dc8daab6a9b5/261594370.JPG","F1435724","Residential Detached","S","121 7790 KING GEORGE BOULEVARD","East Newton","$15,500","36","2","1977","0.00","MANUF","4/21/2015","$15,500"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261656512/0/60/45/205bc809336e84d43d0e7cd444b18002/13/08b44798f6208666aa5db24a2072b100/261656512.JPG","N244022","Residential Detached","S","122 3666 11TH STREET","Houston - Town","$24,500","6","2","1976","0.00","MANUF","4/20/2015","$24,500"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261411312/0/60/45/8916806191896f907bd31b22e5d6b13a/13/a632823bdf42db9567954dbd03541d6e/261411312.JPG","N241325","Land Only","S","1080 14TH AVENUE","Valemount - Town","$24,700","134",,,"7,729.00",,"4/21/2015","$24,700"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260832046/0/60/45/a6541780b4f3e9b9dc64c9bbefccab88/13/176dc8011d1500a038195b2dd742e3a6/260832046.JPG","N233913","Land Only","S","LOT 1 QUARTZ ROAD","Fraser Lake","$25,000","405",,,"0.00",,"4/19/2015","$25,000"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260832144/0/60/45/5c6f85de70edf51288a0f646b861ac8e/13/7e4916d12a2b0b7c1a20f3a5ab714318/260832144.JPG","N233915","Land Only","S","LOT 3 QUARTZ ROAD","Fraser Lake","$25,000","405",,,"0.00",,"4/19/2015","$25,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261603316/0/60/45/f65dec3aa37acb0c8e340759f2a9e77b/15/2f558391ab0aec0e77dac161083fd506/261603316.JPG","F1436042","Residential Detached","S","20 15820 FRASER HIGHWAY","Fleetwood Tynehead","$27,000","32","2","9999","0.00","MANUF","4/20/2015","$27,000"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261347451/0/60/45/b49fe69e7d4df082c7797691f8e18017/13/2a447cf870759c0bc62c93185b27b16e/261347451.JPG","N240721","Residential Detached","S","8 1095 DYKE ROAD","McBride - Town","$28,500","177","3","1984","0.00","MANUF","4/16/2015","$28,500"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261604070/0/60/45/e5cb80cb0c60a413a1d89b1ce4666798/15/a85dea75113983785eba485a288ef347/261604070.JPG","F1436081","Residential Detached","S","59 7790 KING GEORGE BOULEVARD","West Newton","$32,000","24","4","1975","0.00","MANUF","4/16/2015","$32,000"
