"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261471228/0/60/45/21ef08a25f4a165f484d21c2d32fe1b2/15/ff7c5747033d90b9f1d439e7c07711ae/261471228.JPG","F1430752","Residential Detached","S","130 1840 160TH STREET","King George Corridor","$13,000","62","1","1973","0.00","MANUF","3/27/2015","$13,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261193349/0/60/45/94c89d4476ea1bfc37a9c033cc5b3570/16/d20331f71fe6f5898664c1cff4a46e4c/261193349.JPG","V1081305","Residential Attached","S","328 2050 LAKE PLACID ROAD","Whistler Creek","$13,000","225","1","1989","0.00","APTU","3/27/2015","$13,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261489646/0/60/45/c4ca2f042cceca3227c64e996b549a54/13/f669e6502a2812a8b744012dd2416ad9/261489646.JPG","N242093","Land Only","S","LOT 1 SHILLINAY PLACE","108 Ranch","$16,500","53",,,"0.00",,"3/25/2015","$16,500"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261593642/0/60/45/4edaa8ce1555ecee4dfdc5cf38db00b8/15/9ec582c99c6a14bff780083fd04abc4b/261593642.JPG","F1435680","Residential Detached","S","75 8560 156TH STREET","Fleetwood Tynehead","$24,000","9","2","1978","0.00","MANUF","3/27/2015","$24,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261559377/0/60/45/5beffb85576a6741cc750c80c1546130/15/404818127ea19f1a7447098bbfffa54a/261559377.JPG","F1434322","Residential Detached","S","112 43201 LOUGHEED HIGHWAY","Dewdney Deroche","$28,500","23","3","1991","0.00","MANUF","3/27/2015","$28,500"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261593197/0/60/45/024c27e52a134612c471e06d35cbae8d/15/eb49ff5ab8926698bfbcd436ca0cdd85/261593197.JPG","F1435662","Residential Detached","S","49 31313 LIVINGSTONE AVENUE","Abbotsford West","$39,000","10","3","1974","0.00","MANUF","3/26/2015","$39,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261087447/0/60/45/e8b259b54a1c446149bf9ce224f93e25/13/8539f50aa807c6658e7365df4f647896/261087447.JPG","N237521","Residential Detached","S","1 HARMON CRESCENT","Granisle","$39,500","272","3","1972","8,400.00","HOUSE","3/25/2015","$39,500"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261613568/0/60/45/3f3c558246690f8b5837628461257751/16/7a7a4c7c6a8fec5a6a34ce883d791717/261613568.JPG","H2151180","Residential Detached","S","79 6338 VEDDER ROAD","Sardis East Vedder Rd","$45,000","5","2","1974","0.00","MANUF","3/28/2015","$45,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/260445092/0/60/45/490938c2221b9bb12438be6c187c1432/13/a5592b2b71466ac5078c467e29d6a0f0/260445092.JPG","N229889","Land Only","S","6762 LAGERQUIST ROAD","McLeese Lake","$49,000","603",,,"0.00",,"3/26/2015","$49,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261596979/0/60/45/1ea528289bda2779cf9db74cdf9ad276/13/1b9bcfe538cffadbcdd7696b75fb5302/261596979.JPG","N243182","Residential Detached","S","341 3RD AVENUE","Fort Fraser","$53,500","8","3","9999","8,052.00","HOUSE","3/26/2015","$53,500"
