"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262026853/0/60/45/9a73be342ab77bce5026ad4098dcdd29/13/c7fcf629db2862a92ee18c4066213b8a/262026853.JPG","R2005226","Land Only","S","10617 MONTEITH STREET","Hudsons Hope","$9,000","376",,,"0.00",,"10/11/2016","$9,000"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138979/0/60/45/904839b2e2a2d86e95d15dfd93792312/15/ee68dbaaac4dac613f206e66cd234ec4/262138979.JPG","R2117352","Residential Detached","S","22 6571 KING GEORGE BOULEVARD","West Newton","$14,000","2","2","1968","0.00","MANUF","10/19/2016","$14,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262118620/0/60/45/4afa238d712cba0b4dd1b7b78291adaf/13/271d7514188fcf3deea12bf1cc8ba078/262118620.JPG","R2096993","Land Only","S","LOT 7 MONTGOMERY ROAD","Topley","$15,500","78",,,"0.00",,"10/14/2016","$15,500"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261811288/0/60/45/66478528104c2971d7237b1189311f9e/13/b6b5d07fed78a6bf1e15a7c4ce9dce47/261811288.JPG","N245971","Land Only","S","LOT 20 MCKEE ROAD","Quesnel - Rural North","$20,000","490",,,"0.00",,"10/11/2016","$20,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262115212/0/60/45/6fc4dfb759b9cf631fcef1327810b1af/13/a8d13f1d30afa6e4be4151fd55161f61/262115212.JPG","R2093585","Residential Detached","S","114 5130 NORTH NECHAKO ROAD","Nechako Bench","$20,400","89","3","1971","0.00","MANUF","10/15/2016","$20,400"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","R2081861","Residential Detached","S","1B 26892 FRASER HIGHWAY","Aldergrove Langley","$30,000","119","2","1970","0.00","MANUF","10/12/2016","$30,000"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138133/0/60/45/9d5c6d6beb9f88bf8367d406f7970670/13/5287d72c1b2032bb0a8fc247d883e6f8/262138133.JPG","R2116506","Residential Detached","S","53 654 NORTH FRASER ROAD","Quesnel - Town","$30,500","6","2","1982","0.00","MANUF","10/18/2016","$30,500"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039338/0/60/45/84cfd180d8cd4d152c85b3e79c780650/13/0700a8a20090122e08c2d9083e4a5393/262039338.JPG","R2017711","Land Only","S","LOT 14 HORSEFLY LANDING ROAD","Horsefly","$32,000","328",,,"0.00",,"10/17/2016","$32,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262046094/0/60/45/2dcc8386c25dcd1c4188aa2969ca2ad5/16/5392e5cbf28ddae934bea1ca43ca9e59/262046094.JPG","R2024467","Land Only","S","208 EAST POINT ROAD","Saturna Island","$38,000","277",,,"0.00",,"10/14/2016","$38,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262089881/0/60/45/ff44fc1836bc5011e4ed1d7efcfa1605/13/206969a30c65502fc7827f44d7f46286/262089881.JPG","R2068254","Residential Detached","S","55 803 HODGSON ROAD","Esler/Dog Creek","$39,200","160","3","1983","0.00","MANUF","10/18/2016","$39,200"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262108147/0/60/45/6c107a87f7e63b3247e93a355fa6ff85/13/c92863534a1af5bd33deef386b9017d6/262108147.JPG","R2086520","Residential Detached","S","34 4430 E 16 HIGHWAY","Smithers - Town","$42,500","105","2","1973","0.00","MANUF","10/12/2016","$42,500"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137812/0/60/45/d0b95113ddf379b5c135c692647f354e/13/ec60b0be7dbf7c481e947499210801f0/262137812.JPG","R2116185","Residential Detached","S","71 5701 AIRPORT DRIVE","Fort Nelson -Town","$46,500","8","3","2001","0.00","MANUF","10/19/2016","$46,500"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262101074/0/60/45/f32e3fceaa06d64bb93acad2566635d9/13/5cc2211ec6e7ac66eab722638ac76686/262101074.JPG","R2079447","Land Only","S","242 BLACKSTOCK ROAD","100 Mile House - Town","$51,000","123",,,"0.00",,"10/10/2016","$51,000"
"7","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262098859/0/60/45/42487b77ac26ffb018ab72e7571b6b79/16/13d4a1dc8ed88db2b7ea2dbeb276b83c/262098859.JPG","R2077232","Residential Detached","S","66 201 CAYER STREET","Maillardville","$51,900","134","2","1973","0.00","MANUF","10/14/2016","$51,900"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262124935/0/60/45/dc4630c25943f5e9237266f5cb42a5af/13/6adf0b1f9887d48936b4c4696202b0b1/262124935.JPG","R2103308","Residential Detached","S","28 770 N ELEVENTH AVENUE","Williams Lake - City","$55,000","60","3","1992","0.00","MANUF","10/12/2016","$55,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262121371/0/60/45/3e11bb3811c25bad5f22c0618605fff0/13/ed113b312f9c0c4575f4664d65caca08/262121371.JPG","R2099744","Land Only","S","5520 CANIM-HENDRIX LAKE ROAD","Forest Grove","$55,005","76",,,"0.00",,"10/13/2016","$55,005"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137165/0/60/45/ba355aec6c6a16e53f10a2e531be7b48/13/8fd1d6a3f637b0046f348d845eb930b1/262137165.JPG","R2115538","Residential Attached","S","202 1266 SUMMIT AVENUE","Prince Rupert - City","$57,500","1","3","1968","0.00","APTU","10/11/2016","$57,500"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262090009/0/60/45/b47a45bcfed3358c1bc698db0ae7a534/13/e32ceceeafc8be0927cbfc44a7d1cdb7/262090009.JPG","R2068382","Land Only","S","LOT 12 ERICKSON ROAD","Horse Lake","$60,000","152",,,"0.00",,"10/10/2016","$60,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262104476/0/60/45/4485bb3d2e026c943880e9bd705bfc8c/13/0c58dc6f6f563d322739c26252a28079/262104476.JPG","R2082849","Residential Detached","S","2109 EAGLE CREEK ROAD","Canim/Mahood Lake","$60,101","122","3","9999","151,153.20","HACR","10/17/2016","$60,101"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138950/0/60/45/8e9ed84982635538edfb2d34c3faad83/14/87b0c00053b8e21870a2160e8f9d8d48/262138950.JPG","R2117323","Residential Attached","S","228 1783 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$69,000","1","1","1975","0.00","APTU","10/19/2016","$69,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262137313/0/60/45/42676eaf230a44a44ba93144c1952a9e/14/0beec2294e439567a444af784d3d7c47/262137313.JPG","R2115686","Residential Attached","S","343 1735 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$73,000","4","1","1982","0.00","APTU","10/12/2016","$73,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262115122/0/60/45/5d108af7e643721f647dbedeeffc5b15/15/009273b30fb285ded248c5f08697638f/262115122.JPG","R2093495","Residential Detached","S","15 32380 LOUGHEED HIGHWAY","Mission BC","$75,000","6","2","1973","0.00","MANUF","10/17/2016","$75,000"
"13","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262087610/0/60/45/f75237d548d25629ed43289a851413fc/13/de291306f7460baa7c9223b66b27969e/262087610.JPG","R2065983","Land Only","S","LOT A 15TH AVENUE","Smithers - Town","$80,000","159",,,"5,982.72",,"10/11/2016","$80,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138034/0/60/45/3083026a4fa3c0a0c1c1056fc86292a8/16/ad060bd3d5efa2b02c6b0d3820b9e4e5/262138034.JPG","R2116407","Land Only","S","44149 BAYVIEW ROAD","Lake Errock","$84,495","11",,,"0.00",,"10/19/2016","$84,495"
"19","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262084498/0/60/45/b4b97d823481cb70d79b4a2b0e6e2f0b/14/3870efc00a0e58c1261a0526be2a00fb/262084498.JPG","R2062871","Land Only","S","DL 3428 ANEKO CREEK","Williams Lake - Rural North","$85,000","168",,,"0.00",,"10/12/2016","$85,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262138393/0/60/45/b49eca2026de6b291f361dcade7fe558/15/cf7283a5d45afd48bbb2181088f69b37/262138393.JPG","R2116766","Land Only","S","200 8400 SHOOK ROAD","Hatzic","$87,000","2",,,"1,500.00",,"10/10/2016","$87,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262131868/0/60/45/1f80ad0e05199adb75a0a20c418319a6/13/7498b9cce3ab12279232b7fa24327574/262131868.JPG","R2110241","Land Only","S","6TH AVENUE","Crescents","$88,000","23",,,"0.00",,"10/12/2016","$88,000"
"14","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262126700/0/60/45/08d40276ebec5678f23271784861f94b/16/62928ee2e3495a2f7e8f044ec634aad9/262126700.JPG","R2105073","Residential Detached","S","5 201 CAYER STREET","Maillardville","$89,900","41","3","1967",,"MANUF","10/12/2016","$89,900"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261802262/0/60/45/b786c23c9be0052feca15522ef3f0e0a/13/20f15e5a1715336ccc8dd04751ac470b/261802262.JPG","N245867","Land Only","S","LOT 12 AMBLESIDE AVENUE","Smithers - Town","$90,000","494",,,"9,560.50",,"10/14/2016","$90,000"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262112854/0/60/45/e844b27ed97362b3319b7578eca414e0/14/77496f3a3d197560242eb1027169a8f3/262112854.JPG","R2091227","Land Only","S","51515 CHILLIWACK LAKE ROAD","Chilliwack River Valley","$95,000","92",,,"0.00",,"10/11/2016","$95,000"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262039177/0/60/45/c89e7b87b375315ae27389cb296b347d/13/bc708bdda101b69de2270f5828b8ed13/262039177.JPG","R2017550","Residential Detached","S","13 2123 RIVERSIDE DRIVE","Smithers - Town","$97,000","323","2","2015","0.00","MANUF","10/14/2016","$97,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262125548/0/60/45/bbc7bcd56d137e604a0b28ab459af3a0/15/03b9716b7c95bfe023d63741188c0011/262125548.JPG","R2103921","Residential Attached","S","304 33464 GEORGE FERGUSON WAY","Central Abbotsford","$97,000","46","1","1976","0.00","APTU","10/11/2016","$97,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262022711/0/60/45/9e7e91271e9c29dc28cac048b3d7a01a/16/639bcb809650e51826899c225d1c052c/262022711.JPG","R2001084","Land Only","S","BLK 12 GROUSE MOUNTAIN","Grouse Woods","$100,000","394",,,"0.00",,"10/14/2016","$100,000"
"8","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262104824/0/60/45/27f6bbd2ff17431f1e60d0a3cd04e49e/14/857ecc9255fadf8b458598928909e018/262104824.JPG","R2083197","Residential Attached","S","2 45882 CHEAM AVENUE","Chilliwack W Young-Well","$103,000","113","1","1986","0.00","TWNHS","10/11/2016","$103,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262135006/0/60/45/8264527a6ceff05a411d804f6f4fcda2/13/c99f11232b2a1458c692b91beb408226/262135006.JPG","R2113379","Residential Detached","S","1241 PALEY AVENUE","Quesnel - Town","$105,000","12","4","1972","0.00","HOUSE","10/10/2016","$105,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262122352/0/60/45/3fa21d2e60f03c5fe15ca210ff7e492f/16/77c04e44c594c3d48556ea0232e0684c/262122352.JPG","R2100725","Residential Attached","S","304 7180 LINDSAY ROAD","Granville","$106,000","62","1","1974","0.00","APTU","10/16/2016","$106,000"
