"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261580267/0/60/45/5a699bc27cf3fc17bb5b1e2b90ee3eca/13/aaa892bac822ffb3deb64d2ba9fa3a70/261580267.JPG","N242997","Land Only","S","LOT 1 22ND AVENUE","Hazelton","$10,000","455",,,"14,732.00",,"6/10/2016","$10,000"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262072694/0/60/45/d57b867a0b07426fe3ae7970482d96ea/13/1255d6e2c3560b115d8fd650d09fa246/262072694.JPG","R2051067","Land Only","S","3379 14TH STREET","Houston - Town","$14,250","75",,,"6,000.00",,"6/9/2016","$14,250"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261758635/0/60/45/ad4e78fedab3bf474ed3a9912d4ae7cd/13/74aee7ac57c38a5e4bfe288d1bc8262c/261758635.JPG","N245281","Land Only","S","LOT 48 CANDLE DRIVE","Canim/Mahood Lake","$20,000","378",,,"0.00",,"6/8/2016","$20,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262043909/0/60/45/1e6e55f56fba1baa5d99da1bb01eb064/14/3713a0e4fa2e7eebea6ab2d2f95befd8/262043909.JPG","R2022282","Residential Detached","S","11 1884 HEATH ROAD","Agassiz","$26,000","159","2","1978","0.00","MANUF","6/7/2016","$26,000"
"0","//cdnparap130.paragonrels.com/ParagonImages/Static/60/45/1dbcd38db8d1129a033b8c2f4da344ac/NoPhotoAvailable.jpg","R2078609","Residential Detached","S","18 12868 229 STREET","East Central","$39,900","3","2","1969","0.00","MANUF","6/9/2016","$39,900"
"15","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261946373/0/60/45/c2e0a7b1ef37641645b8e093217a70f3/13/2c1ef619496624b079afeacc4557f0e7/261946373.JPG","N247624","Residential Detached","S","2615 WIGGINS WAY","Hazelton","$40,000","311","4","1983","0.00","HOUSE","6/10/2016","$40,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262092707/0/60/45/02b7ccfbeb25c916af46a8a6e1e94d59/13/c91ed8abe651c455ab203c0e2318520d/262092707.JPG","R2071080","Residential Detached","S","BOWERS LAKE","Canim/Mahood Lake","$49,000","24","2","1990","0.00","RECRE","6/10/2016","$49,000"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262090374/0/60/45/4a971ebb4bb1b7df410df56a7c409582/14/85414283aad5a1d067177282400cf763/262090374.JPG","R2068747","Residential Detached","S","122 6338 VEDDER ROAD","Sardis East Vedder Rd","$49,500","29","2","1983","0.00","MANUF","6/10/2016","$49,500"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262088440/0/60/45/d187600dbb2f82997a90f821278f69e2/13/7f337c9f3bfec22caf9bd8c474f820d1/262088440.JPG","R2066813","Residential Detached","S","9 562 ELM STREET","Red Bluff/Dragon Lake","$55,000","30","2","1998","0.00","MANUF","6/8/2016","$55,000"
"16","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262091854/0/60/45/aade189a5fd02524610f0fcba72263d1/13/eb48850d45b14d0251e70a32e5983bc9/262091854.JPG","R2070227","Residential Detached","S","90 95 LAIDLAW ROAD","Smithers - Rural","$56,000","23","3","1980","0.00","MANUF","6/8/2016","$56,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262077771/0/60/45/c5d015654f1ffb29b8e1aee34def00d6/14/8971e86e34e697f0e9fa7050431feee6/262077771.JPG","R2056144","Residential Attached","S","230 1783 AGASSIZ-ROSEDALE HIGHWAY","Agassiz","$57,000","58","1","1976","0.00","APTU","6/9/2016","$57,000"
"9","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262044309/0/60/45/f41dd43e29bb6f415f009f3032cd19be/16/190abd88920717e44cbb44c8ce2dda54/262044309.JPG","R2022682","Residential Detached","S","4 12793 MADEIRA PARK ROAD","Pender Harbour Egmont","$61,500","158","2","2003","0.00","MANUF","6/10/2016","$61,500"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262062906/0/60/45/1850c164de6d671f49f7727ed11d8254/13/157217ab534ae87745a00236b2fe584b/262062906.JPG","R2041279","Residential Detached","S","100 6100 O'GRADY ROAD","St. Lawrence Heights","$63,125","101","2","1995","0.00","MANUF","6/10/2016","$63,125"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261728101/0/60/45/d3b7f7a381b5da5ba806c2136fb419cb/16/241d6c0e7be389b484674b1fd61608ac/261728101.JPG","F1440866","Land Only","S","28 14600 MORRIS VALLEY ROAD","Lake Errock","$65,000","400",,,"1,650.00",,"6/11/2016","$65,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262087552/0/60/45/61ec12fa795d135025feab7eb7749ac5/13/6c79e7de1252c9613d11f2b014f59a5c/262087552.JPG","R2065925","Residential Detached","S","5459 CANIM-HENDRIX ROAD","100 Mile House - Rural","$65,000","49","3","9999","0.00","HOUSE","6/8/2016","$65,000"
