"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"4","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262002114/0/60/45/ad98a1e089230ff11bdeb493baa53b1a/13/3b2d4083363632852d68371542dd0292/262002114.JPG","N248293","Residential Detached","S","3532 S CHIMNEY LAKE ROAD","Williams Lake - Rural South","$5,400","67","1","1974","0.00","MANUF","11/3/2015","$5,400"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261899511/0/60/45/2f043a4b8aa6239795b68d05db4f456f/15/fc870d7c2e1e9c7bda31d75d290ff011/261899511.JPG","F1447250","Residential Detached","S","30 7790 KING GEORGE BOULEVARD","East Newton","$12,500","116","2","1975","0.00","MANUF","11/9/2015","$12,500"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262029965/0/60/45/5a9150517d4093a46919e07d41fa01b4/15/f42cdc4b7ccdc312783c9fa72dd68ed6/262029965.JPG","R2008338","Residential Detached","S","52 7790 KING GEORGE BOULEVARD","East Newton","$15,000","26","2","1975","0.00","MANUF","11/7/2015","$15,000"
"18","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262024075/0/60/45/b006cd2c8227ac8c0cd82176cb71e240/13/3407dee0cd5e103370053fd33a662235/262024075.JPG","R2002448","Residential Detached","S","61 CHAPMAN STREET","Granisle","$18,000","51","2","9999","8,841.00","HOUSE","11/4/2015","$18,000"
"2","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262033310/0/60/45/3212bc84e4370f9a4e260a0952006a24/15/45fef839c4b0cb341c434b4b742d66ef/262033310.JPG","R2011683","Residential Detached","S","98 8220 KING GEORGE BOULEVARD","Bear Creek Green Timbers","$19,000","11","3","1974","0.00","MANUF","11/7/2015","$19,000"
"10","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261933046/0/60/45/6491fa4175524ae77adc995fd689d6d2/13/8e5d2f9625565f330f9d91c7918df5a3/261933046.JPG","N247468","Residential Detached","S","6 302 NORTH BROADWAY AVENUE","Williams Lake - City","$21,500","97","2","1975","0.00","MANUF","11/4/2015","$21,500"
"12","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262028797/0/60/45/c37babea5cee1a0166a92f70dade3198/15/971f4857d51cc66871e707eb8463f07e/262028797.JPG","R2007170","Residential Detached","S","17 41495 N NICOMEN ROAD","Dewdney Deroche","$23,900","41","2","9999","0.00","MANUF","11/9/2015","$23,900"
"6","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261627704/0/60/45/866bae1fd55250ee2324bae923d1cd50/13/bb7f23bfd691f5535fe7a503d88186fd/261627704.JPG","N243607","Residential Detached","S","3298 JOHNSON ROAD","Quesnel Rural - South","$24,000","223","2","9999","0.00","MNFLD","11/9/2015","$24,000"
"5","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261840822/0/60/45/83f4bf916d9fc24009d1c494a61be1a4/13/73776b3971323e98d78901137d5aa811/261840822.JPG","N246300","Land Only","S","1478 8TH PLACE","Valemount - Town","$30,000","135",,,"0.00",,"11/4/2015","$30,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261120685/0/60/45/80cad987055471992e11f3f3af779d78/13/a7774db7255c38798efd7f59c60c643d/261120685.JPG","N238041","Land Only","S","E TCHESINKUT LAKE ROAD","Burns Lake - Rural South","$32,000","483",,,"0.00",,"11/5/2015","$32,000"
