"PicCount","Pics","ML #","Prop Type","Status","Address","S/A","Price","DOM","Tot BR","Yr Blt","Lot Sz(SF)","TypeDwel","Sold Date","Sold Price"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262013017/0/60/45/368c03d055ec8cafe4c1d11d3fdb75d0/15/8a1bfd6857799ffe49a27f78e2b23b2e/262013017.JPG","F1451434","Residential Detached","S","45 7850 KING GEORGE BOULEVARD","East Newton","$7,800","20","2","1977","0.00","MANUF","9/24/2015","$7,800"
"3","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262020612/0/60/45/fa91a8dd1a2d500097601e257f890031/13/02616f008873059c616d1389596c0afb/262020612.JPG","N248507","Residential Detached","S","55 3730 LANSDOWNE ROAD","Fraserview","$10,000","13","2","1969","0.00","MANUF","9/22/2015","$10,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262001372/0/60/45/b42ef9d55febc27708b2b10d8a720d69/14/87d67a26423da2ec412a38fbab0296f7/262001372.JPG","H2153391","Residential Detached","S","110 65367 KAWKAWA LAKE ROAD","Hope Kawkawa Lake","$12,000","21","2","1971","0.00","MANUF","9/21/2015","$12,000"
"20","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262007240/0/60/45/8e9ca86043a9a001bdee64168d220cf9/13/68d5f51914462fff2255dc632b1a5ad1/262007240.JPG","N248384","Residential Detached","S","DL 3300 HORSEFLY LAKE","Horsefly","$22,500","18","0","9999","0.00","RECRE","9/22/2015","$22,500"
"17","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262003222/0/60/45/edc1cf8c0b74a0c6db14c821773b9fad/16/7efc525ea8dd6db55402ad34508985de/262003222.JPG","V1142074","Residential Detached","S","9 201 CAYER STREET","Maillardville","$23,500","18","2","1968","0.00","MANUF","9/21/2015","$23,500"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261982593/0/60/45/79f165e5120661e8e02cb25dbedfb6c1/13/47d2f5ae0a022a7896e1dcf0413917fa/261982593.JPG","N248076","Residential Detached","S","61 &-63 FULTON STREET","Granisle","$50,000","35","4","1972","9,000.00","HOUSE","9/18/2015","$50,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261614396/0/60/45/729ecec386b0a723926816f5864a004d/13/cea035d76603e804a32a594ce739767d/261614396.JPG","N243439","Residential Attached","S","35 605 CARSON DRIVE","Williams Lake - City","$50,000","183","3","9999","0.00","TWNHS","9/22/2015","$50,000"
"1","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/262022369/0/60/45/f1f2f32f932c09a574128ae0d1a1ecaa/13/2ca3d14979f69765e183f268d9a0339c/262022369.JPG","R2000742","Land Only","S","DL 2544 MOOSE ROAD","Burns Lake - Rural East","$52,000","38",,,"0.00",,"9/24/2015","$52,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261904648/0/60/45/293df462a9a137444bb2087a02e7066c/16/72e5cddb7f50fdde8507bdaad279fe8a/261904648.JPG","V1136000","Residential Attached","S","312B 2036 LONDON LANE","Whistler Creek","$56,000","67","1","2001","0.00","OTHER","9/18/2015","$56,000"
"11","//cdnparap130.paragonrels.com/ParagonImages/Property/p13/BCRES/261508470/0/60/45/02296c625f8acbe06bc24d21c355b5de/15/894d88ce551200991f7882763fdcadcc/261508470.JPG","F1432379","Residential Detached","S","32 24330 FRASER HIGHWAY","Salmon River","$57,000","221","2","1977","0.00","MANUF","9/20/2015","$57,000"
